,vacancy,spec_name_vac,id_empl,skill
18063,43727797,Менеджер по продажам сельскохозяйственного оборудования,2690710,"Станки, тяжелое оборудование"
18064,43728132,Менеджер по продажам,4692390,Прямые продажи
18065,43728132,Менеджер по продажам,4692390,Менеджер по работе с клиентами
18066,43728359,Старший аналитик по безопасности (SOC),816969,Компьютерная безопасность
18067,43728359,Старший аналитик по безопасности (SOC),816969,"Сотовые, Беспроводные технологии"
18068,43728359,Старший аналитик по безопасности (SOC),816969,Системы безопасности
18069,43728359,Старший аналитик по безопасности (SOC),816969,Экономическая и информационная безопасность
18070,43728359,Старший аналитик по безопасности (SOC),816969,Электроэнергетика
18071,43728362,Java Developer / Программист (Junior),1517452,"Программирование, Разработка"
18072,43728433,Специалист по внедрению систем защиты информации (Информационная безопасность),816969,Информационные технологии
18073,43728433,Специалист по внедрению систем защиты информации (Информационная безопасность),816969,Экономическая и информационная безопасность
18074,43728445,Специалист по проектированию систем защиты информации (ИБ),816969,Передача данных и доступ в интернет
18075,43728445,Специалист по проектированию систем защиты информации (ИБ),816969,Компьютерная безопасность
18076,43728445,Специалист по проектированию систем защиты информации (ИБ),816969,Экономическая и информационная безопасность
18077,43728454,Специалист по сопровождению систем защиты информации (ИБ),816969,Компьютерная безопасность
18078,43728454,Специалист по сопровождению систем защиты информации (ИБ),816969,Экономическая и информационная безопасность
18079,43729002,"React Developer / Программист (Middle, Senior)",1517452,"Программирование, Разработка"
18080,43729025,Инженер-механик (Кингисепп),2501,Химическая промышленность
18081,43729036,Старший специалист по продажам банковских гарантий (малый и средний бизнес),2737,Привлечение клиентов
18082,43729036,Старший специалист по продажам банковских гарантий (малый и средний бизнес),2737,Продажа финансовых продуктов
18083,43729036,Старший специалист по продажам банковских гарантий (малый и средний бизнес),2737,Розничный бизнес
18084,43729036,Старший специалист по продажам банковских гарантий (малый и средний бизнес),2737,Кредитование малого и среднего бизнеса
18085,43729111,Менеджер по работе с клиентами (приключенческий туризм),2704571,Продажа туристических услуг
18086,43729111,Менеджер по работе с клиентами (приключенческий туризм),2704571,Управление туристическим бизнесом
18087,43729111,Менеджер по работе с клиентами (приключенческий туризм),2704571,Организация туристических продуктов
18088,43729111,Менеджер по работе с клиентами (приключенческий туризм),2704571,Менеджер по работе с клиентами
18089,43729137,Мерчендайзер визитный ( Специалист по выкладке товара / Мерчандайзер),144335,Продукты питания
18090,43729137,Мерчендайзер визитный ( Специалист по выкладке товара / Мерчандайзер),144335,"FMCG, Товары народного потребления"
18091,43729137,Мерчендайзер визитный ( Специалист по выкладке товара / Мерчандайзер),144335,Рабочий склада
18092,43729137,Мерчендайзер визитный ( Специалист по выкладке товара / Мерчандайзер),144335,Мерчендайзинг
18093,43729137,Мерчендайзер визитный ( Специалист по выкладке товара / Мерчандайзер),144335,Продукты питания
18094,43729320,Специалист по охране труда и технике безопасности,677943,Пожарная безопасность
18095,43729320,Специалист по охране труда и технике безопасности,677943,Охрана труда
18096,43729321,Специалист по охране труда и технике безопасности,677943,Пожарная безопасность
18097,43729321,Специалист по охране труда и технике безопасности,677943,Охрана труда
18098,43729374,Начинающий специалист,4934,Другое
18099,43729374,Начинающий специалист,4934,Продажи
18100,43729436,Начинающий специалист,4934,Другое
18101,43729436,Начинающий специалист,4934,"Начальный уровень, Мало опыта"
18102,43729507,Менеджер по работе с клиентами,55585,"Консалтинг, Аутсорсинг"
18103,43729507,Менеджер по работе с клиентами,55585,Продажи
18104,43729507,Менеджер по работе с клиентами,55585,Инженер
18105,43729507,Менеджер по работе с клиентами,55585,Системы автоматизированного проектирования
18106,43729507,Менеджер по работе с клиентами,55585,Развитие бизнеса
18107,43729543,Менеджер по автоперевозкам,1706579,Автоперевозки
18108,43729543,Менеджер по автоперевозкам,1706579,Логистика
18109,43729649,Региональный менеджер по работе с ключевыми клиентами,5074026,Тендеры
18110,43729649,Региональный менеджер по работе с ключевыми клиентами,5074026,Управление закупками
18111,43729649,Региональный менеджер по работе с ключевыми клиентами,5074026,Менеджер по работе с клиентами
18112,43729808,Специалист по электронному документообороту,187980,Продукты питания
18113,43729808,Специалист по электронному документообороту,187980,Продукты питания
18114,43729917,Ведущий специалист по учету расчетов с покупателями,6041,Бухгалтер
18115,43729917,Ведущий специалист по учету расчетов с покупателями,6041,Основные средства
18116,43729917,Ведущий специалист по учету расчетов с покупателями,6041,Налоги
18117,43729917,Ведущий специалист по учету расчетов с покупателями,6041,ТМЦ
18118,43729917,Ведущий специалист по учету расчетов с покупателями,6041,Руководство бухгалтерией
18119,43729917,Ведущий специалист по учету расчетов с покупателями,6041,Первичная документация
18120,43730167,"Менеджер по поиску объектов логистики, ВЭД",4382830,Логистика
18121,43730313,Менеджер интернет-проектов (Project manager),805622,Оптимизация сайта (SEO)
18122,43730313,Менеджер интернет-проектов (Project manager),805622,Продажи
18123,43730313,Менеджер интернет-проектов (Project manager),805622,Управление проектами
18124,43730313,Менеджер интернет-проектов (Project manager),805622,Продюсер
18125,43730313,Менеджер интернет-проектов (Project manager),805622,Интернет
18126,43730313,Менеджер интернет-проектов (Project manager),805622,Интернет-маркетинг
18127,43730325,Менеджер проектных продаж,899936,Тендеры
18128,43730325,Менеджер проектных продаж,899936,"Отопление, вентиляция и кондиционирование"
18129,43730325,Менеджер проектных продаж,899936,Водоснабжение и канализация
18130,43730325,Менеджер проектных продаж,899936,Оптовая торговля
18131,43730326,Менеджер по продажам (исходящие звонки),4384657,Прямые продажи
18132,43730326,Менеджер по продажам (исходящие звонки),4384657,"Продажи по телефону, Телемаркетинг"
18133,43730326,Менеджер по продажам (исходящие звонки),4384657,Продажи
18134,43730409,Ведущий системный администратор,1649213,Передача данных и доступ в интернет
18135,43730409,Ведущий системный администратор,1649213,Сетевые технологии
18136,43730409,Ведущий системный администратор,1649213,Системная интеграция
18137,43730409,Ведущий системный администратор,1649213,Системный администратор
18138,43730409,Ведущий системный администратор,1649213,Инженер
18139,43730503,Ведущий специалист отдела учета и реализации МТР,3517219,Складское хозяйство
18140,43730503,Ведущий специалист отдела учета и реализации МТР,3517219,Рабочий склада
18141,43730503,Ведущий специалист отдела учета и реализации МТР,3517219,"Закупки, Снабжение"
18142,43730503,Ведущий специалист отдела учета и реализации МТР,3517219,Закупки и снабжение
18143,43730585,Системный администратор,1649213,Сетевые технологии
18144,43730585,Системный администратор,1649213,Системный администратор
18145,43730585,Системный администратор,1649213,Интернет
18146,43730601,Начинающий специалист,4934,Прямые продажи
18147,43730601,Начинающий специалист,4934,Бытовая техника
18148,43730601,Начинающий специалист,4934,Продавец в магазине
18149,43730601,Начинающий специалист,4934,Административный персонал
18150,43730601,Начинающий специалист,4934,Продажи
18151,43730601,Начинающий специалист,4934,"Финансы, Банки, Инвестиции"
18152,43730700,Специалист по приемке (Самара),7172,"Начальный уровень, Мало опыта"
18153,43730700,Специалист по приемке (Самара),7172,Кладовщик
18154,43730746,Главный специалист (сметчик),655188,Нежилые помещения
18155,43730746,Главный специалист (сметчик),655188,Строительство
18156,43730746,Главный специалист (сметчик),655188,Инженер
18157,43730746,Главный специалист (сметчик),655188,"Проектирование, Архитектура"
18158,43730746,Главный специалист (сметчик),655188,Инженер
18159,43730746,Главный специалист (сметчик),655188,Электроэнергетика
18160,43730835,Ведущий специалист Отдела розничного бизнеса,10227,Привлечение клиентов
18161,43730835,Ведущий специалист Отдела розничного бизнеса,10227,Продажа финансовых продуктов
18162,43730835,Ведущий специалист Отдела розничного бизнеса,10227,Розничный бизнес
18163,43730835,Ведущий специалист Отдела розничного бизнеса,10227,Пластиковые карты
18164,43730835,Ведущий специалист Отдела розничного бизнеса,10227,Кредиты: розничные
18165,43730835,Ведущий специалист Отдела розничного бизнеса,10227,Коммерческий банк
18166,43731018,Менеджер по продажам сервисных услуг и запчастей IVECO,2732382,Автозапчасти
18167,43731066,Менеджер по работе с клиентами,586283,Дилерские сети
18168,43731066,Менеджер по работе с клиентами,586283,Дистрибуция
18169,43731066,Менеджер по работе с клиентами,586283,Менеджер по работе с клиентами
18170,43731066,Менеджер по работе с клиентами,586283,Торговые сети
18171,43731066,Менеджер по работе с клиентами,586283,Менеджер по работе с клиентами
18172,43731148,Менеджер по продажам,2476133,Менеджер по работе с клиентами
18173,43731263,Специалист по охране труда и промышленной безопасности,988387,Пожарная безопасность
18174,43731382,Инженер,5215769,Строительство
18175,43731389,Электросварщик ручной сварки (НАКС СК / НГДО),2898459,Нефтепереработка
18176,43731389,Электросварщик ручной сварки (НАКС СК / НГДО),2898459,Металлургия
18177,43731389,Электросварщик ручной сварки (НАКС СК / НГДО),2898459,Строительство
18178,43731389,Электросварщик ручной сварки (НАКС СК / НГДО),2898459,Рабочие строительных специальностей
18179,43731389,Электросварщик ручной сварки (НАКС СК / НГДО),2898459,Сварщик
18180,43731565,User Acquisition Manager (Facebook),426336,"Планирование, Размещение рекламы"
18181,43731565,User Acquisition Manager (Facebook),426336,"Продвижение, Специальные мероприятия"
18182,43731565,User Acquisition Manager (Facebook),426336,Аналитик
18183,43731565,User Acquisition Manager (Facebook),426336,Интернет-маркетинг
18184,43731565,User Acquisition Manager (Facebook),426336,Аналитик
18185,43731565,User Acquisition Manager (Facebook),426336,Маркетинг
18186,43731669,Мобильный менеджер по продажам,2476133,Привлечение клиентов
18187,43731669,Мобильный менеджер по продажам,2476133,Продажа финансовых продуктов
18188,43731669,Мобильный менеджер по продажам,2476133,"Начальный уровень, Мало опыта"
18189,43731721,Специалист в офис продаж,4934,Розничная торговля
18190,43731721,Специалист в офис продаж,4934,Торговые сети
18191,43731721,Специалист в офис продаж,4934,Продавец в магазине
18192,43731956,Ведущий специалист по планированию поставок и контролю запасов,3517219,Аналитик
18193,43731956,Ведущий специалист по планированию поставок и контролю запасов,3517219,Управление закупками
18194,43731956,Ведущий специалист по планированию поставок и контролю запасов,3517219,Закупки и снабжение
18195,43731956,Ведущий специалист по планированию поставок и контролю запасов,3517219,Аналитик
18196,43731956,Ведущий специалист по планированию поставок и контролю запасов,3517219,"Закупки, Снабжение"
18197,43732047,Разработчик 1C,1649213,"Программирование, Разработка"
18198,43732047,Разработчик 1C,1649213,Системы управления предприятием (ERP)
18199,43732118,Менеджер по продажам (медицинское оборудование),1605,"Медицина, Фармацевтика"
18200,43732118,Менеджер по продажам (медицинское оборудование),1605,Медицинское оборудование
18201,43732118,Менеджер по продажам (медицинское оборудование),1605,Медицинский представитель
18202,43732118,Менеджер по продажам (медицинское оборудование),1605,Медицинский советник
18203,43732265,Инженер ПТО,5215769,Строительство
18204,43732265,Инженер ПТО,5215769,Прораб
18205,43732372,Специалист по поддержке прикладных систем,785095,"Начальный уровень, Мало опыта"
18206,43732372,Специалист по поддержке прикладных систем,785095,"Поддержка, Helpdesk"
18207,43732816,Специалист по продвижению продукции (Медицинское оборудование),1605,Врач-эксперт
18208,43732816,Специалист по продвижению продукции (Медицинское оборудование),1605,Клинические исследования
18209,43732816,Специалист по продвижению продукции (Медицинское оборудование),1605,Лечащий врач
18210,43732816,Специалист по продвижению продукции (Медицинское оборудование),1605,Медицинское оборудование
18211,43732816,Специалист по продвижению продукции (Медицинское оборудование),1605,Медицинский представитель
18212,43732816,Специалист по продвижению продукции (Медицинское оборудование),1605,Маркетинг
18213,43732818,"Старший кредитный специалист в автосалон (ул. Гастелло, 42Б. Автоброкер)",7588,Автокредитование
18214,43732818,"Старший кредитный специалист в автосалон (ул. Гастелло, 42Б. Автоброкер)",7588,Кредиты
18215,43732818,"Старший кредитный специалист в автосалон (ул. Гастелло, 42Б. Автоброкер)",7588,"Начальный уровень, Мало опыта"
18216,43732818,"Старший кредитный специалист в автосалон (ул. Гастелло, 42Б. Автоброкер)",7588,Финансовые услуги
18217,43732818,"Старший кредитный специалист в автосалон (ул. Гастелло, 42Б. Автоброкер)",7588,Прямые продажи
18218,43732818,"Старший кредитный специалист в автосалон (ул. Гастелло, 42Б. Автоброкер)",7588,"Финансы, Банки, Инвестиции"
18219,43732888,Менеджер по продажам IT-сервиса,5330526,Товары для бизнеса
18220,43732888,Менеджер по продажам IT-сервиса,5330526,Услуги для бизнеса
18221,43732888,Менеджер по продажам IT-сервиса,5330526,Менеджер по работе с клиентами
18222,43732992,Менеджер по логистике,5089192,Автоперевозки
18223,43732992,Менеджер по логистике,5089192,Диспетчер
18224,43732992,Менеджер по логистике,5089192,Логистика
18225,43733806,Специалист технической поддержки по хостингу (2-я линия),87322,"Начальный уровень, Мало опыта"
18226,43733806,Специалист технической поддержки по хостингу (2-я линия),87322,"Программирование, Разработка"
18227,43733806,Специалист технической поддержки по хостингу (2-я линия),87322,"Поддержка, Helpdesk"
18228,43733806,Специалист технической поддержки по хостингу (2-я линия),87322,Web инженер
18229,43733806,Специалист технической поддержки по хостингу (2-я линия),87322,Интернет
18230,43733806,Специалист технической поддержки по хостингу (2-я линия),87322,Web мастер
18231,43734457,Системный аналитик,4917,Банковское ПО
18232,43734457,Системный аналитик,4917,"Программирование, Разработка"
18233,43734457,Системный аналитик,4917,Системная интеграция
18234,43734457,Системный аналитик,4917,Инженер
18235,43734457,Системный аналитик,4917,Системы автоматизированного проектирования
18236,43734457,Системный аналитик,4917,Аналитик
18237,43734641,Мобильный менеджер по продажам (со знанием таджикского/узбекского языка),3529,Продажа финансовых продуктов
18238,43734641,Мобильный менеджер по продажам (со знанием таджикского/узбекского языка),3529,Менеджер по работе с клиентами
18239,43734666,Специалист по охране труда на производство,3437792,Эксплуатация
18240,43734666,Специалист по охране труда на производство,3437792,Инженер
18241,43734666,Специалист по охране труда на производство,3437792,Эколог
18242,43734666,Специалист по охране труда на производство,3437792,Охрана труда
18243,43734913,Специалист в отдел системного администрирования и технического обслуживания,149772,Другое
18244,43735273,Менеджер по работе с клиентами (на дому),3036416,Дилерские сети
18245,43735273,Менеджер по работе с клиентами (на дому),3036416,Дистрибуция
18246,43735273,Менеджер по работе с клиентами (на дому),3036416,Менеджер по работе с клиентами
18247,43735273,Менеджер по работе с клиентами (на дому),3036416,Торговые сети
18248,43735273,Менеджер по работе с клиентами (на дому),3036416,"Начальный уровень, Мало опыта"
18249,43735273,Менеджер по работе с клиентами (на дому),3036416,Менеджер по работе с клиентами
18250,43735285,Менеджер по работе с клиентами (на дому),3036416,Дилерские сети
18251,43735285,Менеджер по работе с клиентами (на дому),3036416,Дистрибуция
18252,43735285,Менеджер по работе с клиентами (на дому),3036416,Менеджер по работе с клиентами
18253,43735285,Менеджер по работе с клиентами (на дому),3036416,Торговые сети
18254,43735285,Менеджер по работе с клиентами (на дому),3036416,"Начальный уровень, Мало опыта"
18255,43735285,Менеджер по работе с клиентами (на дому),3036416,Менеджер по работе с клиентами
18256,43735291,Менеджер по работе с клиентами (на дому),3036416,Дилерские сети
18257,43735291,Менеджер по работе с клиентами (на дому),3036416,Дистрибуция
18258,43735291,Менеджер по работе с клиентами (на дому),3036416,Менеджер по работе с клиентами
18259,43735291,Менеджер по работе с клиентами (на дому),3036416,Торговые сети
18260,43735291,Менеджер по работе с клиентами (на дому),3036416,"Начальный уровень, Мало опыта"
18261,43735291,Менеджер по работе с клиентами (на дому),3036416,Менеджер по работе с клиентами
18262,43735508,Менеджер ресторана SmokyPeople,2505824,"Управление ресторанами, Барами"
18263,43735841,Специалист обучения персонала,5923,Кредиты
18264,43735841,Специалист обучения персонала,5923,Коммерческий банк
18265,43735841,Специалист обучения персонала,5923,Управление персоналом
18266,43735841,Специалист обучения персонала,5923,Тренинги
18267,43735841,Специалист обучения персонала,5923,Развитие персонала
18268,43735841,Специалист обучения персонала,5923,"Начальный уровень, Мало опыта"
18269,43736170,Менеджер по работе с клиентами в онлайн школу (удаленно),4348051,Морские/Речные перевозки
18270,43736170,Менеджер по работе с клиентами в онлайн школу (удаленно),4348051,Контейнерные перевозки
18271,43736170,Менеджер по работе с клиентами в онлайн школу (удаленно),4348051,Таможенное оформление
18272,43736170,Менеджер по работе с клиентами в онлайн школу (удаленно),4348051,ВЭД
18273,43736170,Менеджер по работе с клиентами в онлайн школу (удаленно),4348051,Железнодорожные перевозки
18274,43736170,Менеджер по работе с клиентами в онлайн школу (удаленно),4348051,Логистика
18275,43736244,Менеджер по продажам интернет услуг (Closer),3312877,Многоуровневый маркетинг
18276,43736244,Менеджер по продажам интернет услуг (Closer),3312877,Услуги для бизнеса
18277,43736244,Менеджер по продажам интернет услуг (Closer),3312877,Менеджер по работе с клиентами
18278,43736244,Менеджер по продажам интернет услуг (Closer),3312877,"Продажи по телефону, Телемаркетинг"
18279,43736244,Менеджер по продажам интернет услуг (Closer),3312877,Менеджер по работе с клиентами
18280,43736244,Менеджер по продажам интернет услуг (Closer),3312877,Интернет-маркетинг
18281,43736406,Специалист информационной службы,158720,Административный персонал
18282,43736406,Специалист информационной службы,158720,Продажи
18283,43736406,Специалист информационной службы,158720,"Начальный уровень, Мало опыта"
18284,43736406,Специалист информационной службы,158720,Сотрудник call-центра
18285,43736406,Специалист информационной службы,158720,Секретарь
18286,43736406,Специалист информационной службы,158720,"Продажи по телефону, Телемаркетинг"
18287,43737309,Ведущий PHP разработчик,2127980,"Программирование, Разработка"
18288,43737776,Программист микроконтроллеров,5013369,"Программирование, Разработка"
18289,43737941,Инженер-сметчик,2919606,Строительство
18290,43738328,Инженер дежурной смены (Техническая поддержка),894410,"Начальный уровень, Мало опыта"
18291,43738328,Инженер дежурной смены (Техническая поддержка),894410,Системный администратор
18292,43738328,Инженер дежурной смены (Техническая поддержка),894410,"Поддержка, Helpdesk"
18293,43739189,Инженер ПТО,5245962,Строительство
18294,43741120,Секретарь-делопроизводитель,3036388,Делопроизводство
18295,43741192,Специалист по кадровому делопроизводству,1481049,Учет кадров
18296,43741721,Секретарь-делопроизводитель,2286834,Делопроизводство
18297,43741868,Региональный менеджер по продажам,1177500,Цветные металлы
18298,43741868,Региональный менеджер по продажам,1177500,Металлопрокат
18299,43741868,Региональный менеджер по продажам,1177500,Металлургия
18300,43742049,Аналитик 1С (стажер),943372,Информационные технологии
18301,43742049,Аналитик 1С (стажер),943372,"Начальный уровень, Мало опыта"
18302,43742049,Аналитик 1С (стажер),943372,Системы управления предприятием (ERP)
18303,43742049,Аналитик 1С (стажер),943372,Тестирование
18304,43742049,Аналитик 1С (стажер),943372,"Информационные технологии, Интернет, Мультимедиа"
18305,43742329,Инженер ПТО,5103718,Строительство
18306,43742329,Инженер ПТО,5103718,Прораб
18307,43742619,Специалист по ГО ЧС и пожарной безопасности,820795,Пожарная безопасность
18308,43742619,Специалист по ГО ЧС и пожарной безопасности,820795,Охрана труда
18309,43742915,Оператор станков с ЧПУ,4716637,Оператор станков
18310,43743551,Маркетолог-аналитик,598806,Исследования рынка
18311,43743551,Маркетолог-аналитик,598806,Аналитик
18312,43743639,Менеджер по продажам,563676,Менеджер по работе с клиентами
18313,43743639,Менеджер по продажам,563676,Менеджер по работе с клиентами
18314,43743651,Инженер-сметчик,563676,Тендеры
18315,43743651,Инженер-сметчик,563676,Инженер
18316,43743651,Инженер-сметчик,563676,"Проектирование, Архитектура"
18317,43743665,Инженер ПТО,563676,Водоснабжение и канализация
18318,43743670,Специалист по охране труда и пожарной безопасности,563676,Пожарная безопасность
18319,43743670,Специалист по охране труда и пожарной безопасности,563676,Охрана труда
18320,43743695,Менеджер по продажам / менеджер по работе с клиентами,1627530,Производство рекламы
18321,43743695,Менеджер по продажам / менеджер по работе с клиентами,1627530,"Планирование, Размещение рекламы"
18322,43743695,Менеджер по продажам / менеджер по работе с клиентами,1627530,Менеджер по работе с клиентами
18323,43743695,Менеджер по продажам / менеджер по работе с клиентами,1627530,Наружная реклама
18324,43743695,Менеджер по продажам / менеджер по работе с клиентами,1627530,Менеджер по работе с клиентами
18325,43743695,Менеджер по продажам / менеджер по работе с клиентами,1627530,Торговые сети
18326,43743790,Главный инженер проекта,563676,Инженер
18327,43743790,Главный инженер проекта,563676,Управление проектами
18328,43743790,Главный инженер проекта,563676,"Проектирование, Архитектура"
18329,43743852,Сварщик на полуавтомат,563676,Сварщик
18330,43743877,Менеджер по продажам автозапчастей,939022,Автозапчасти
18331,43743877,Менеджер по продажам автозапчастей,939022,Продажа
18332,43743877,Менеджер по продажам автозапчастей,939022,"Автомобили, Запчасти"
18333,43743943,PR-менеджер SMM,563676,Управление маркетингом
18334,43743943,PR-менеджер SMM,563676,Интернет-маркетинг
18335,43743943,PR-менеджер SMM,563676,Оптимизация сайта (SEO)
18336,43743943,PR-менеджер SMM,563676,Маркетинг
18337,43744167,Кредитный специалист в Леруа Мерлен,7944,Привлечение клиентов
18338,43744167,Кредитный специалист в Леруа Мерлен,7944,Продажа финансовых продуктов
18339,43744340,Менеджер по ипотеке в Офис продаж Макрорайона АМГРАД,1126132,Услуги для населения
18340,43744340,Менеджер по ипотеке в Офис продаж Макрорайона АМГРАД,1126132,Недвижимость
18341,43744387,Специалист по кадрам,3198132,Учет кадров
18342,43744545,Сварщик на полуавтомат,2952610,Сварщик
18343,43744678,Инженер / системный инженер (системный администратор) видеонаблюдение,4479739,Сетевые технологии
18344,43744678,Инженер / системный инженер (системный администратор) видеонаблюдение,4479739,Системный администратор
18345,43744678,Инженер / системный инженер (системный администратор) видеонаблюдение,4479739,Телекоммуникации
18346,43744678,Инженер / системный инженер (системный администратор) видеонаблюдение,4479739,Менеджер по сервису - сетевые и телекоммуникационные технологии
18347,43744678,Инженер / системный инженер (системный администратор) видеонаблюдение,4479739,Инсталляция и настройка оборудования
18348,43744678,Инженер / системный инженер (системный администратор) видеонаблюдение,4479739,Инженер
18349,43744860,Региональный менеджер,2792841,Дилерские сети
18350,43744860,Региональный менеджер,2792841,Строительные материалы
18351,43744860,Региональный менеджер,2792841,Прямые продажи
18352,43744860,Региональный менеджер,2792841,Оптовая торговля
18353,43744910,Помощник менеджера по логистике,1564778,Авиаперевозки
18354,43744910,Помощник менеджера по логистике,1564778,Автоперевозки
18355,43744910,Помощник менеджера по логистике,1564778,Диспетчер
18356,43744910,Помощник менеджера по логистике,1564778,Логистика
18357,43745343,Менеджер по оптовым продажам,3913379,"Медицина, Фармацевтика"
18358,43745343,Менеджер по оптовым продажам,3913379,Дилерские сети
18359,43745343,Менеджер по оптовым продажам,3913379,Дистрибуция
18360,43745343,Менеджер по оптовым продажам,3913379,Прямые продажи
18361,43745343,Менеджер по оптовым продажам,3913379,Оптовая торговля
18362,43745343,Менеджер по оптовым продажам,3913379,Торговые сети
18363,43745380,Менеджер по внутреннему туризму,1569023,Бронирование
18364,43745463,Менеджер по продажам запасных частей,3108387,Автозапчасти
18365,43745463,Менеджер по продажам запасных частей,3108387,Продажа
18366,43745463,Менеджер по продажам запасных частей,3108387,"Автомобили, Запчасти"
18367,43745463,Менеджер по продажам запасных частей,3108387,Сельское хозяйство
18368,43745486,Начинающий специалист,4934,Другое
18369,43745486,Начинающий специалист,4934,"Начальный уровень, Мало опыта"
18370,43745491,Электрогазосварщик 5 разряд,4082616,Химическая промышленность
18371,43745690,Менеджер по подбору офисного персонала,952855,Рекрутмент
18372,43745766,Инженер по ремонту банкоматов/Инженер по ремонту электронного оборудования(Сборщик ПК),3185711,Банковское ПО
18373,43745766,Инженер по ремонту банкоматов/Инженер по ремонту электронного оборудования(Сборщик ПК),3185711,Системный администратор
18374,43745766,Инженер по ремонту банкоматов/Инженер по ремонту электронного оборудования(Сборщик ПК),3185711,Сервисный инженер
18375,43745766,Инженер по ремонту банкоматов/Инженер по ремонту электронного оборудования(Сборщик ПК),3185711,Инсталляция и настройка оборудования
18376,43745893,Автор работ по психологии,689473,Гуманитарные науки
18377,43745893,Автор работ по психологии,689473,"Начальный уровень, Мало опыта"
18378,43745893,Автор работ по психологии,689473,Преподавание
18379,43745893,Автор работ по психологии,689473,Психология
18380,43745893,Автор работ по психологии,689473,"Наука, Образование"
18381,43745893,Автор работ по психологии,689473,Репетитор
18382,43746246,Инженер ПТО,4107895,Нежилые помещения
18383,43746538,Ведущий менеджер по продажам малому и среднему бизнесу,953,Привлечение клиентов
18384,43746538,Ведущий менеджер по продажам малому и среднему бизнесу,953,Продажа финансовых продуктов
18385,43746538,Ведущий менеджер по продажам малому и среднему бизнесу,953,Кредитование малого и среднего бизнеса
18386,43746538,Ведущий менеджер по продажам малому и среднему бизнесу,953,Коммерческий банк
18387,43746538,Ведущий менеджер по продажам малому и среднему бизнесу,953,Услуги для бизнеса
18388,43746538,Ведущий менеджер по продажам малому и среднему бизнесу,953,Прямые продажи
18389,43746600,Менеджер отдела товарооборота,3713541,Продукты питания
18390,43746993,Менеджер клининга,25807,Управление персоналом
18391,43747286,Менеджер по продажам (удаленно),2710273,Услуги для бизнеса
18392,43747286,Менеджер по продажам (удаленно),2710273,Услуги для населения
18393,43747286,Менеджер по продажам (удаленно),2710273,Другое
18394,43747286,Менеджер по продажам (удаленно),2710273,Прямые продажи
18395,43747286,Менеджер по продажам (удаленно),2710273,Менеджер по работе с клиентами
18396,43747286,Менеджер по продажам (удаленно),2710273,"Продажи по телефону, Телемаркетинг"
18397,43747323,Менеджер по выкупу автомобилей,5310086,"Автомобили, Запчасти"
18398,43747398,Инженер-строитель,53707,Нежилые помещения
18399,43747398,Инженер-строитель,53707,Землеустройство
18400,43747398,Инженер-строитель,53707,Строительство
18401,43747398,Инженер-строитель,53707,Инженер
18402,43747398,Инженер-строитель,53707,Управление проектами
