,vacancy,skill,prof,date
27243,43875488,коммуникабельность,Менеджер,19-04-2021
27244,43875488,1с: предприятие 8,Менеджер,19-04-2021
27245,43875488,холодные продажи,Менеджер,19-04-2021
27246,43875488,internet,Менеджер,19-04-2021
27247,43875488,деловая переписка,Менеджер,19-04-2021
27248,43875488,ведение переговоров,Менеджер,19-04-2021
27249,43875488,пользователь пк,Менеджер,19-04-2021
27250,43875488,b2c продажи,Менеджер,19-04-2021
27251,43875488,поиск и привлечение клиентов,Менеджер,19-04-2021
27252,43875488,грамотная речь,Менеджер,19-04-2021
27253,43875488,ms outlook,Менеджер,19-04-2021
27254,43875488,ms powerpoint,Менеджер,19-04-2021
27255,43875488,телефонные переговоры,Менеджер,19-04-2021
27256,43875488,заключение договоров,Менеджер,19-04-2021
27257,43875488,обучение персонала,Менеджер,19-04-2021
27258,43875629,организация мероприятий,Менеджер,19-04-2021
27259,43875629,телефонные переговоры,Менеджер,19-04-2021
27260,43875629,организаторские навыки,Менеджер,19-04-2021
27261,43875745,1с: предприятие 8,Оператор,19-04-2021
27262,43875745,документооборот,Оператор,19-04-2021
27263,43875745,пользователь пк,Оператор,19-04-2021
27264,43875745,ms outlook,Оператор,19-04-2021
27265,43875842,управление продажами,Инженер,19-04-2021
27266,43875842,управление персоналом,Инженер,19-04-2021
27267,43875842,производство строительно-монтажных работ,Инженер,19-04-2021
27268,43875842,строительство,Инженер,19-04-2021
27269,43875842,выполнение технического надзора,Инженер,19-04-2021
27270,43875842,строительно-монтажные работы,Инженер,19-04-2021
27271,43875842,управление качеством,Инженер,19-04-2021
27272,43875842,контроль исполнения решений,Инженер,19-04-2021
27273,43875842,контроль качества,Инженер,19-04-2021
27274,43875842,деловая коммуникация,Инженер,19-04-2021
27275,43875842,строительный контроль,Инженер,19-04-2021
27276,43875912,входящие звонки,Оператор,19-04-2021
27277,43875912,прием и распределение телефонных звонков,Оператор,19-04-2021
27278,43875912,деловое общение,Оператор,19-04-2021
27279,43875912,деловая переписка,Оператор,19-04-2021
27280,43875912,консультирование,Оператор,19-04-2021
27281,43875912,деловая этика,Оператор,19-04-2021
27282,43875912,пользователь пк,Оператор,19-04-2021
27283,43875912,электронная почта,Оператор,19-04-2021
27284,43875912,работа с жалобами клиентов,Оператор,19-04-2021
27285,43875912,консультирование клиентов по телефону,Оператор,19-04-2021
27286,43875912,урегулирование конфликтов,Оператор,19-04-2021
27287,43875912,работа с большим объемом информации,Оператор,19-04-2021
27288,43875932,crm,Менеджер,19-04-2021
27289,43875932,b2c продажи,Менеджер,19-04-2021
27290,43875932,грамотная речь,Менеджер,19-04-2021
27291,43875932,клиентоориентированность,Менеджер,19-04-2021
27292,43875932,работа с возражениями,Менеджер,19-04-2021
27293,43876085,массовый подбор персонала,Специалист,19-04-2021
27294,43876085,подбор персонала,Специалист,19-04-2021
27295,43876085,прямой поиск,Специалист,19-04-2021
27296,43876085,подбор производственного персонала,Специалист,19-04-2021
27297,43876085,пользователь пк,Специалист,19-04-2021
27298,43876106,продажа страховых продуктов,Оператор,19-04-2021
27299,43876106,заключение договоров,Оператор,19-04-2021
27300,43876106,работа в команде,Оператор,19-04-2021
27301,43876106,клиентоориентированность,Оператор,19-04-2021
27302,43876106,деловое общение,Оператор,19-04-2021
27303,43876155,пользователь пк,ЧПУ,19-04-2021
27304,43876155,чтение чертежей,ЧПУ,19-04-2021
27305,43876179,пользователь пк,Оператор,19-04-2021
27306,43876487,складской документооборот,Менеджер,19-04-2021
27307,43876487,1с: торговля и склад,Менеджер,19-04-2021
27308,43876487,складская логистика,Менеджер,19-04-2021
27309,43876487,1с: торговля,Менеджер,19-04-2021
27310,43876487,1с: склад,Менеджер,19-04-2021
27311,43876487,розничная торговля,Менеджер,19-04-2021
27312,43876487,логистика,Менеджер,19-04-2021
27313,43876513,грамотная речь,Оператор,19-04-2021
27314,43876513,работа в команде,Оператор,19-04-2021
27315,43876513,умение работать в команде,Оператор,19-04-2021
27316,43876513,ориентация на результат,Оператор,19-04-2021
27317,43876513,управление отношениями с клиентами,Оператор,19-04-2021
27318,43876581,грамотная речь,Специалист,19-04-2021
27319,43876581,контроль исполнения решений,Специалист,19-04-2021
27320,43876581,навыки презентации,Специалист,19-04-2021
27321,43876581,управление командой,Специалист,19-04-2021
27322,43876581,работа с большим объемом информации,Специалист,19-04-2021
27323,43876581,клиентоориентированность,Специалист,19-04-2021
27324,43876581,консультирование клиентов по телефону,Специалист,19-04-2021
27325,43876756,пользователь пк,Менеджер,19-04-2021
27326,43876902,1с: документооборот,Менеджер,19-04-2021
27327,43877019,обучение и развитие,Менеджер,19-04-2021
27328,43877019,спортивное питание,Менеджер,19-04-2021
27329,43877019,фитнес,Менеджер,19-04-2021
27330,43877019,управление временем,Менеджер,19-04-2021
27331,43877019,спортивные мероприятия,Менеджер,19-04-2021
27332,43877025,пользователь пк,Менеджер,19-04-2021
27333,43877025,работа с людьми,Менеджер,19-04-2021
27334,43877426,сварочные работы,Сварщик,19-04-2021
27335,43877426,ремонтные работы,Сварщик,19-04-2021
27336,43877426,слесарные работы,Сварщик,19-04-2021
27337,43877426,монтаж металлоконструкций,Сварщик,19-04-2021
27338,43877426,производство строительно-монтажных работ,Сварщик,19-04-2021
27339,43877466,сварочные работы,Сварщик,19-04-2021
27340,43877466,ремонтные работы,Сварщик,19-04-2021
27341,43877466,монтаж оборудования,Сварщик,19-04-2021
27342,43877583,работа в команде,Менеджер,19-04-2021
27343,43877583,грамотная речь,Менеджер,19-04-2021
27344,43877583,навыки межличностного общения,Менеджер,19-04-2021
27345,43877583,общая психология,Менеджер,19-04-2021
27346,43877583,психология личности,Менеджер,19-04-2021
27347,43877583,обучение сотрудников,Менеджер,19-04-2021
27348,43877583,навыки составления отчетности,Менеджер,19-04-2021
27349,43877583,планирование,Менеджер,19-04-2021
27350,43877875,1с: зарплата и управление персоналом,Программист,19-04-2021
27351,43877875,1с: предприятие 8,Программист,19-04-2021
27352,43877875,1с: управление персоналом,Программист,19-04-2021
27353,43877875,1с: производство,Программист,19-04-2021
27354,43877875,1с программирование,Программист,19-04-2021
27355,43877875,erp,Программист,19-04-2021
27356,43877895,ms outlook,Менеджер,19-04-2021
27357,43877895,клиентоориентированность,Менеджер,19-04-2021
27358,43877895,работа в команде,Менеджер,19-04-2021
27359,43877895,грамотная речь,Менеджер,19-04-2021
27360,43877895,обучение и развитие,Менеджер,19-04-2021
27361,43877898,c#,Программист,19-04-2021
27362,43877898,c++,Программист,19-04-2021
27363,43877898,sql,Программист,19-04-2021
27364,43878253,компас-3d,Инженер,19-04-2021
27365,43878253,электронный документооборот,Инженер,19-04-2021
27366,43878253,техническое обслуживание,Инженер,19-04-2021
27367,43878608,грамотность,Специалист,19-04-2021
27368,43878608,грамотная речь,Специалист,19-04-2021
27369,43878608,высокая скорость печати,Специалист,19-04-2021
27370,43878608,windows 8,Специалист,19-04-2021
27371,43878608,пользователь пк,Специалист,19-04-2021
27372,43878608,работа с большим объемом информации,Специалист,19-04-2021
27373,43878632,документооборот,Менеджер,19-04-2021
27374,43878632,crm,Менеджер,19-04-2021
27375,43878632,электронный документооборот,Менеджер,19-04-2021
27376,43878632,обеспечение жизнедеятельности офиса,Менеджер,19-04-2021
27377,43878632,клиентоориентированность,Менеджер,19-04-2021
27378,43878632,ведение клиентской базы,Менеджер,19-04-2021
27379,43878632,первичная обработка документации,Менеджер,19-04-2021
27380,43878632,умение работать в команде,Менеджер,19-04-2021
27381,43878632,внутренний контроль,Менеджер,19-04-2021
27382,43878632,деловая переписка,Менеджер,19-04-2021
27383,43878645,ремонтные работы,Электрик,19-04-2021
27384,43878645,знание устройства автомобиля,Электрик,19-04-2021
27385,43879118,работа в команде,Менеджер,19-04-2021
27386,43879118,грамотная речь,Менеджер,19-04-2021
27387,43879118,пользователь пк,Менеджер,19-04-2021
27388,43879118,документооборот,Менеджер,19-04-2021
27389,43879118,умение работать в коллективе,Менеджер,19-04-2021
27390,43879118,исполнение поручений руководителя,Менеджер,19-04-2021
27391,43879377,пользователь пк,Менеджер,19-04-2021
27392,43879377,прием и распределение телефонных звонков,Менеджер,19-04-2021
27393,43879377,поиск информации в интернет,Менеджер,19-04-2021
27394,43879377,входящие звонки,Менеджер,19-04-2021
27395,43879377,оформление заказов,Менеджер,19-04-2021
27396,43879500,холодные продажи,Специалист,19-04-2021
27397,43879500,активные продажи,Специалист,19-04-2021
27398,43879500,проведение презентаций,Специалист,19-04-2021
27399,43879500,прямые продажи,Специалист,19-04-2021
27400,43879500,поиск и привлечение клиентов,Специалист,19-04-2021
27401,43879532,умение принимать решения,Специалист,19-04-2021
27402,43879532,обучение,Специалист,19-04-2021
27403,43879532,творческое мышление,Специалист,19-04-2021
27404,43879684,охрана труда и техника безопасности,Специалист,19-04-2021
27405,43879684,пожарная безопасность,Специалист,19-04-2021
27406,43879684,умение работать в команде,Специалист,19-04-2021
27407,43879684,охрана труда,Специалист,19-04-2021
27408,43879684,разработка инструкций,Специалист,19-04-2021
27409,43879702,1с: зарплата и управление персоналом,Программист,19-04-2021
27410,43879702,1с: предприятие 8,Программист,19-04-2021
27411,43879702,1с: управление персоналом,Программист,19-04-2021
27412,43879702,1с: производство,Программист,19-04-2021
27413,43879702,1с программирование,Программист,19-04-2021
27414,43879702,erp,Программист,19-04-2021
27415,43879717,навыки продаж,Менеджер,19-04-2021
27416,43879717,телефонные переговоры,Менеджер,19-04-2021
27417,43879717,грамотная речь,Менеджер,19-04-2021
27418,43879717,клиентоориентированность,Менеджер,19-04-2021
27419,43879717,работа с возражениями,Менеджер,19-04-2021
27420,43879883,настройка сетевых подключений,Инженер,19-04-2021
27421,43879883,монтаж оборудования,Инженер,19-04-2021
27422,43879883,настройка пк,Инженер,19-04-2021
27423,43880654,подбор персонала,Менеджер,19-04-2021
27424,43880654,массовый подбор персонала,Менеджер,19-04-2021
27425,43880654,оценка кандидатов,Менеджер,19-04-2021
27426,43880654,телефонное интервью,Менеджер,19-04-2021
27427,43880683,пользователь пк,Специалист,19-04-2021
27428,43880683,проведение опросов общественного мнения,Специалист,19-04-2021
27429,43880683,грамотная речь,Специалист,19-04-2021
27430,43880968,xml,Программист,19-04-2021
27431,43880968,1с: предприятие 8,Программист,19-04-2021
27432,43880968,бухгалтерский учет,Программист,19-04-2021
27433,43880968,1с: документооборот,Программист,19-04-2021
27434,43880968,обновление конфигурации 1с,Программист,19-04-2021
27435,43880968,1c: бухгалтерия,Программист,19-04-2021
27436,43880968,1с: предприятие: бухгалтерский учет,Программист,19-04-2021
27437,43880968,налоговый учет,Программист,19-04-2021
27438,43880968,управленческий учет,Программист,19-04-2021
27439,43881451,первичная документация,Оператор,19-04-2021
27440,43881451,работа с большим объемом информации,Оператор,19-04-2021
27441,43881593,пользователь пк,Специалист,19-04-2021
27442,43881593,приемка груза,Специалист,19-04-2021
27443,43881593,ms outlook,Специалист,19-04-2021
27444,43881593,1с: склад,Специалист,19-04-2021
27445,43881730,системы видеонаблюдения,Инженер,19-04-2021
27446,43881730,системы охранно-тревожной сигнализации,Инженер,19-04-2021
27447,43881730,производство пусконаладочных работ,Инженер,19-04-2021
27448,43881730,системы безопасности,Инженер,19-04-2021
27449,43881730,монтаж оборудования,Инженер,19-04-2021
27450,43881818,английский язык,Менеджер,19-04-2021
27451,43881818,навыки переговоров,Менеджер,19-04-2021
27452,43881818,умение работать в команде,Менеджер,19-04-2021
27453,43881818,анализ рынка,Менеджер,19-04-2021
27454,43881818,аналитическое мышление,Менеджер,19-04-2021
27455,43881818,вэд,Менеджер,19-04-2021
27456,43881818,мониторинг цен,Менеджер,19-04-2021
27457,43882073,наполнение контентом,Оператор,19-04-2021
27458,43882073,грамотность,Оператор,19-04-2021
27459,43882073,грамотная речь,Оператор,19-04-2021
27460,43882073,пользователь пк,Оператор,19-04-2021
27461,43882075,наполнение контентом,Оператор,19-04-2021
27462,43882075,грамотность,Оператор,19-04-2021
27463,43882075,грамотная речь,Оператор,19-04-2021
27464,43882075,пользователь пк,Оператор,19-04-2021
27465,43882198,проведение телефонных интервью,Оператор,19-04-2021
27466,43882198,исходящие звонки,Оператор,19-04-2021
27467,43882198,работа в команде,Оператор,19-04-2021
27468,43882198,проведение опросов,Оператор,19-04-2021
27469,43882198,работа с физическими лицами,Оператор,19-04-2021
27470,43882198,телефонное интервью,Оператор,19-04-2021
27471,43882198,консультирование клиентов по телефону,Оператор,19-04-2021
27472,43882198,анкетирование,Оператор,19-04-2021
27473,43882279,активные продажи,Менеджер,19-04-2021
27474,43882279,грамотная речь,Менеджер,19-04-2021
27475,43882279,пользователь пк,Менеджер,19-04-2021
27476,43882279,работа с возражениями,Менеджер,19-04-2021
27477,43882443,ведение переговоров,Менеджер,19-04-2021
27478,43882443,развитие продаж,Менеджер,19-04-2021
27479,43882443,навыки переговоров,Менеджер,19-04-2021
27480,43882443,1с: документооборот,Менеджер,19-04-2021
27481,43882443,работа с дебиторской задолженностью,Менеджер,19-04-2021
27482,43882443,поиск и привлечение клиентов,Менеджер,19-04-2021
27483,43882461,контроль качества,Менеджер,19-04-2021
27484,43882461,mac os,Менеджер,19-04-2021
27485,43882461,google chrome,Менеджер,19-04-2021
27486,43882461,многозадачность,Менеджер,19-04-2021
27487,43882461,ms word,Менеджер,19-04-2021
27488,43882684,пользователь пк,ЧПУ,19-04-2021
27489,43882684,ms word,ЧПУ,19-04-2021
27490,43882785,информационная безопасность,Специалист,19-04-2021
27491,43882785,средства криптографической защиты информации,Специалист,19-04-2021
27492,43882785,деловое общение,Специалист,19-04-2021
27493,43882785,электронный документооборот,Специалист,19-04-2021
27494,43882785,информационные технологии,Специалист,19-04-2021
27495,43882789,клиентоориентированность,Специалист,19-04-2021
27496,43882789,навыки продаж,Специалист,19-04-2021
27497,43882789,работа с возражениями,Специалист,19-04-2021
27498,43882789,пользователь пк,Специалист,19-04-2021
27499,43882789,расчетно-кассовое обслуживание физических лиц,Специалист,19-04-2021
27500,43882789,работа с физическими лицами,Специалист,19-04-2021
27501,43882789,работа с документами,Специалист,19-04-2021
27502,43882789,работа с клиентами,Специалист,19-04-2021
27503,43882789,точность и внимательность к деталям,Специалист,19-04-2021
27504,43882789,активные продажи,Специалист,19-04-2021
27505,43882789,холодные продажи,Специалист,19-04-2021
27506,43882789,прямые продажи,Специалист,19-04-2021
27507,43883115,деловое общение,Менеджер,19-04-2021
27508,43883115,грамотная речь,Менеджер,19-04-2021
27509,43883115,мобильность,Менеджер,19-04-2021
27510,43883115,телефонные переговоры,Менеджер,19-04-2021
27511,43883115,навыки презентации,Менеджер,19-04-2021
27512,43883115,ведение клиентской базы,Менеджер,19-04-2021
27513,43883115,консультативные продажи,Менеджер,19-04-2021
27514,43883115,ведение переговоров,Менеджер,19-04-2021
27515,43883115,поиск и привлечение клиентов,Менеджер,19-04-2021
27516,43883115,навыки продаж,Менеджер,19-04-2021
27517,43883115,прямые продажи,Менеджер,19-04-2021
27518,43883368,ms powerpoint,Менеджер,19-04-2021
27519,43883368,информационные технологии,Менеджер,19-04-2021
27520,43883368,коммуникабельность,Менеджер,19-04-2021
27521,43883368,обучаемость,Менеджер,19-04-2021
27522,43883369,ms powerpoint,Менеджер,19-04-2021
27523,43883369,информационные технологии,Менеджер,19-04-2021
27524,43883369,коммуникабельность,Менеджер,19-04-2021
27525,43883369,обучаемость,Менеджер,19-04-2021
27526,43883624,ms outlook,Менеджер,19-04-2021
27527,43883624,транспортная логистика,Менеджер,19-04-2021
27528,43883624,пользователь пк,Менеджер,19-04-2021
27529,43883624,контроль отгрузки и доставки товара,Менеджер,19-04-2021
27530,43883624,работа с большим объемом информации,Менеджер,19-04-2021
27531,43883624,1с: предприятие 8,Менеджер,19-04-2021
27532,43883624,мониторинг рынка,Менеджер,19-04-2021
27533,43883676,autocad,Инженер,19-04-2021
27534,43883676,проектная документация,Инженер,19-04-2021
27535,43883676,разработка проектной документации,Инженер,19-04-2021
27536,43884317,охрана труда и техника безопасности,Специалист,19-04-2021
27537,43884317,грамотная речь,Специалист,19-04-2021
27538,43884317,пользователь пк,Специалист,19-04-2021
27539,43884317,работа в команде,Специалист,19-04-2021
27540,43884317,документооборот,Специалист,19-04-2021
27541,43884423,пользователь пк,Менеджер,19-04-2021
27542,43884423,пунктуальность,Менеджер,19-04-2021
27543,43884784,активные продажи,Менеджер,19-04-2021
27544,43884784,ведение переговоров,Менеджер,19-04-2021
27545,43884784,поиск и привлечение клиентов,Менеджер,19-04-2021
27546,43884784,заключение договоров,Менеджер,19-04-2021
27547,43884784,ориентация на результат,Менеджер,19-04-2021
27548,43884784,деловая переписка,Менеджер,19-04-2021
27549,43884791,активные продажи,Менеджер,19-04-2021
27550,43884791,ведение переговоров,Менеджер,19-04-2021
27551,43884791,поиск и привлечение клиентов,Менеджер,19-04-2021
27552,43884791,заключение договоров,Менеджер,19-04-2021
27553,43884791,ориентация на результат,Менеджер,19-04-2021
27554,43884791,деловая переписка,Менеджер,19-04-2021
27555,43884793,ведение переговоров,Менеджер,19-04-2021
27556,43884793,навыки продаж,Менеджер,19-04-2021
27557,43884793,навыки переговоров,Менеджер,19-04-2021
27558,43884793,управление отношениями с клиентами,Менеджер,19-04-2021
27559,43884793,сопровождение клиентов,Менеджер,19-04-2021
27560,43884793,сопровождение сделок,Менеджер,19-04-2021
27561,43884793,жилая недвижимость,Менеджер,19-04-2021
27562,43885062,документальное сопровождение,Менеджер,19-04-2021
27563,43885062,закупка товаров и услуг,Менеджер,19-04-2021
27564,43885062,транспортная логистика,Менеджер,19-04-2021
27565,43885153,активные продажи,Менеджер,19-04-2021
27566,43885153,заключение договоров,Менеджер,19-04-2021
27567,43885153,навыки продаж,Менеджер,19-04-2021
27568,43885153,грамотная речь,Менеджер,19-04-2021
27569,43885153,работа с возражениями,Менеджер,19-04-2021
27570,43885153,грамотность,Менеджер,19-04-2021
27571,43885153,сопровождение клиентов,Менеджер,19-04-2021
27572,43885153,консультирование клиентов,Менеджер,19-04-2021
27573,43885175,документальное сопровождение,Инженер,19-04-2021
27574,43885175,оформление документации,Инженер,19-04-2021
27575,43885175,ведение документации,Инженер,19-04-2021
27576,43885175,пользователь пк,Инженер,19-04-2021
27577,43885341,стрессоустойчивость,Менеджер,19-04-2021
27578,43885341,активность,Менеджер,19-04-2021
27579,43885341,желание работать,Менеджер,19-04-2021
27580,43885341,грамотная устная и письменная речь,Менеджер,19-04-2021
27581,43885341,ответственность,Менеджер,19-04-2021
27582,43885352,консультирование,Менеджер,19-04-2021
27583,43885352,грамотная речь,Менеджер,19-04-2021
27584,43885352,работа с кассой,Менеджер,19-04-2021
27585,43885352,деловое общение,Менеджер,19-04-2021
27586,43885352,пользователь пк,Менеджер,19-04-2021
27587,43885562,документальное сопровождение,Делопроизводитель,19-04-2021
27588,43885562,ведение архива,Делопроизводитель,19-04-2021
27589,43885562,пользователь пк,Делопроизводитель,19-04-2021
27590,43885562,ведение документации,Делопроизводитель,19-04-2021
27591,43885596,продажа страховых продуктов,Менеджер,19-04-2021
27592,43885596,активные продажи,Менеджер,19-04-2021
27593,43885596,холодные продажи,Менеджер,19-04-2021
27594,43885596,обучение персонала,Менеджер,19-04-2021
27595,43885596,проведение презентаций,Менеджер,19-04-2021
27596,43885887,холодные продажи,Менеджер,19-04-2021
27597,43885887,холодные звонки,Менеджер,19-04-2021
27598,43885887,ведение клиентской базы,Менеджер,19-04-2021
27599,43885887,деловое общение,Менеджер,19-04-2021
27600,43885887,грамотная речь,Менеджер,19-04-2021
27601,43885887,телефонные переговоры,Менеджер,19-04-2021
27602,43885887,деловая переписка,Менеджер,19-04-2021
27603,43885887,навыки межличностного общения,Менеджер,19-04-2021
27604,43885887,деловая коммуникация,Менеджер,19-04-2021
27605,43885887,сопровождение клиентов,Менеджер,19-04-2021
27606,43885887,клиентоориентированность,Менеджер,19-04-2021
27607,43885887,грамотность,Менеджер,19-04-2021
27608,43885887,деловая этика,Менеджер,19-04-2021
27609,43885887,поиск информации в интернет,Менеджер,19-04-2021
27610,43885887,управление временем,Менеджер,19-04-2021
27611,43885887,ведение переписки,Менеджер,19-04-2021
27612,43885928,контроль качества,Оператор,19-04-2021
27613,43885928,точность и внимательность к деталям,Оператор,19-04-2021
27614,43886374,сварочные работы,Сварщик,19-04-2021
27615,43886398,пользователь пк,Менеджер,19-04-2021
27616,43886398,телефонные переговоры,Менеджер,19-04-2021
27617,43886398,работа с жалобами клиентов,Менеджер,19-04-2021
27618,43886398,грамотная речь,Менеджер,19-04-2021
27619,43886398,консультативные продажи,Менеджер,19-04-2021
27620,43886398,входящие звонки,Менеджер,19-04-2021
27621,43886568,навыки переговоров,Менеджер,19-04-2021
27622,43886568,закупка товаров и услуг,Менеджер,19-04-2021
27623,43886568,аналитическое мышление,Менеджер,19-04-2021
27624,43886568,оптимизация закупок,Менеджер,19-04-2021
27625,43886614,управление проектами,Менеджер,19-04-2021
27626,43886614,аналитические исследования,Менеджер,19-04-2021
27627,43886614,деловая коммуникация,Менеджер,19-04-2021
27628,43886614,работа в команде,Менеджер,19-04-2021
27629,43886614,разработка проектной документации,Менеджер,19-04-2021
27630,43886633,пользователь пк,Юрист,19-04-2021
27631,43886633,консультирование клиентов,Юрист,19-04-2021
27632,43886633,работа в команде,Юрист,19-04-2021
27633,43886758,пользователь пк,Менеджер,19-04-2021
27634,43886758,ведение отчетности,Менеджер,19-04-2021
27635,43886758,работа с жалобами клиентов,Менеджер,19-04-2021
27636,43886758,консультирование клиентов,Менеджер,19-04-2021
27637,43886758,грамотная речь,Менеджер,19-04-2021
27638,43886758,работа с клиентами,Менеджер,19-04-2021
27639,43886807,less,Программист,19-04-2021
27640,43886807,sass,Программист,19-04-2021
27641,43886807,git,Программист,19-04-2021
27642,43886807,bootstrap,Программист,19-04-2021
27643,43886807,css,Программист,19-04-2021
27644,43887077,грамотная речь,Менеджер,19-04-2021
27645,43887077,телефонные переговоры,Менеджер,19-04-2021
27646,43887077,активные продажи,Менеджер,19-04-2021
27647,43887077,работа в команде,Менеджер,19-04-2021
27648,43887077,crm,Менеджер,19-04-2021
27649,43887077,клиентоориентированность,Менеджер,19-04-2021
27650,43887077,навыки межличностного общения,Менеджер,19-04-2021
27651,43887077,ориентация на результат,Менеджер,19-04-2021
27652,43887077,сопровождение клиентов,Менеджер,19-04-2021
27653,43887187,активные продажи,Менеджер,19-04-2021
27654,43887187,поиск и привлечение клиентов,Менеджер,19-04-2021
27655,43887187,холодные продажи,Менеджер,19-04-2021
27656,43887187,ведение переговоров,Менеджер,19-04-2021
27657,43887187,документооборот,Менеджер,19-04-2021
27658,43887187,развитие продаж,Менеджер,19-04-2021
27659,43887187,клиентоориентированность,Менеджер,19-04-2021
27660,43887187,работа с дебиторской задолженностью,Менеджер,19-04-2021
27661,43887187,работа с текущей базой клиентов,Менеджер,19-04-2021
27662,43887728,телефонные переговоры,Менеджер,19-04-2021
27663,43887728,навыки продаж,Менеджер,19-04-2021
27664,43887728,1с: торговля,Менеджер,19-04-2021
27665,43887728,internet,Менеджер,19-04-2021
27666,43887728,знание устройства автомобиля,Менеджер,19-04-2021
27667,43887773,техническая документация,Наладчик,19-04-2021
27668,43887773,контроль исправности оборудования,Наладчик,19-04-2021
27669,43887773,монтаж оборудования,Наладчик,19-04-2021
27670,43887773,ремонтные работы,Наладчик,19-04-2021
27671,43887773,электротехнические работы,Наладчик,19-04-2021
27672,43887832,организаторские навыки,Технолог,19-04-2021
27673,43887832,деловая переписка,Технолог,19-04-2021
27674,43887832,обучение персонала,Технолог,19-04-2021
27675,43887832,пользователь пк,Технолог,19-04-2021
27676,43887832,cистемы управления базами данных,Технолог,19-04-2021
27677,43887832,управленческое консультирование,Технолог,19-04-2021
27678,43887832,умение работать в коллективе,Технолог,19-04-2021
27679,43887841,консультирование,Менеджер,19-04-2021
27680,43887841,грамотная речь,Менеджер,19-04-2021
27681,43887841,умение работать в команде,Менеджер,19-04-2021
27682,43887841,консультирование клиентов,Менеджер,19-04-2021
27683,43887841,агентские продажи,Менеджер,19-04-2021
27684,43887841,работа с людьми,Менеджер,19-04-2021
27685,43887841,работа в команде,Менеджер,19-04-2021
27686,43887875,интернет,Менеджер,19-04-2021
27687,43887875,ms office,Менеджер,19-04-2021
27688,43887875,internet,Менеджер,19-04-2021
27689,43887875,google chrome,Менеджер,19-04-2021
27690,43887898,делопроизводство,Специалист,19-04-2021
27691,43887898,умение работать в команде,Специалист,19-04-2021
27692,43887898,пользователь пк,Специалист,19-04-2021
27693,43888162,холодные продажи,Менеджер,19-04-2021
27694,43888162,обучение персонала,Менеджер,19-04-2021
27695,43888162,деловая переписка,Менеджер,19-04-2021
27696,43888162,работа с возражениями,Менеджер,19-04-2021
27697,43888162,работа с базами данных,Менеджер,19-04-2021
27698,43888162,клиентоориентированность,Менеджер,19-04-2021
27699,43888162,ведение переговоров,Менеджер,19-04-2021
27700,43888162,телефонные продажи,Менеджер,19-04-2021
27701,43888162,ориентация на результат,Менеджер,19-04-2021
27702,43888162,b2b продажи,Менеджер,19-04-2021
27703,43888295,проведение презентаций,Менеджер,19-04-2021
27704,43888295,ценообразование,Менеджер,19-04-2021
27705,43888295,маркетинговый анализ,Менеджер,19-04-2021
27706,43888295,аналитические исследования,Менеджер,19-04-2021
27707,43888295,анализ рынка,Менеджер,19-04-2021
27708,43888355,windows 7,Инженер,19-04-2021
27709,43888355,linux,Инженер,19-04-2021
27710,43888355,android,Инженер,19-04-2021
27711,43888355,настройка по,Инженер,19-04-2021
27712,43888355,настройка сетевых подключений,Инженер,19-04-2021
27713,43888389,css,Программист,19-04-2021
27714,43888389,jquery,Программист,19-04-2021
27715,43888389,webpack,Программист,19-04-2021
27716,43888389,javascript,Программист,19-04-2021
27717,43888389,html,Программист,19-04-2021
27718,43888389,vue.js,Программист,19-04-2021
27719,43888389,react,Программист,19-04-2021
27720,43888389,node.js,Программист,19-04-2021
27721,43888389,web,Программист,19-04-2021
27722,43888423,работа в команде,Оператор,19-04-2021
27723,43888423,клиентоориентированность,Оператор,19-04-2021
27724,43888423,соблюдение правил охраны труда,Оператор,19-04-2021
27725,43888457,поиск и привлечение клиентов,Менеджер,19-04-2021
27726,43888457,работа с дебиторской задолженностью,Менеджер,19-04-2021
27727,43888457,работа с текущей базой клиентов,Менеджер,19-04-2021
27728,43888457,традиционная розница,Менеджер,19-04-2021
27729,43888457,аналитика продаж,Менеджер,19-04-2021
27730,43888487,php,Программист,19-04-2021
27731,43888487,php5,Программист,19-04-2021
27732,43888487,golang,Программист,19-04-2021
27733,43888487,mysql,Программист,19-04-2021
27734,43888487,html,Программист,19-04-2021
27735,43888487,jquery,Программист,19-04-2021
27736,43888487,css,Программист,19-04-2021
27737,43888487,ооп,Программист,19-04-2021
27738,43888487,javascript,Программист,19-04-2021
27739,43888487,typescript,Программист,19-04-2021
27740,43888487,node.js,Программист,19-04-2021
27741,43888595,страховая документация,Специалист,19-04-2021
27742,43888595,ведение архива,Специалист,19-04-2021
27743,43888595,1с: документооборот,Специалист,19-04-2021
27744,43888595,1с: предприятие управление страховой компанией,Специалист,19-04-2021
27745,43888605,творческое мышление,Менеджер,19-04-2021
27746,43888605,планирование карьеры,Менеджер,19-04-2021
27747,43888605,ms powerpoint,Менеджер,19-04-2021
27748,43888605,аналитические способности,Менеджер,19-04-2021
27749,43888605,работа с людьми,Менеджер,19-04-2021
27750,43888626,стрессоустойчивость,Менеджер,19-04-2021
27751,43888626,входящие звонки,Менеджер,19-04-2021
27752,43888626,ведение клиентской базы,Менеджер,19-04-2021
27753,43888626,исходящие звонки,Менеджер,19-04-2021
27754,43888626,коммуникабельность,Менеджер,19-04-2021
27755,43888626,консультирование клиентов,Менеджер,19-04-2021
