,id,name,name_vac
67,46769,Mercury Development,Программист
68,2754726,IT2G,Программист
69,2676492,Альфа Лайн,Программист
70,652096,"ИнфоПро, группа компаний",Программист
71,1147526,Эквид,Программист
72,1863440,БПО Прогресс,Программист
73,1863440,БПО Прогресс,Программист
74,554129,Линия Жизни,Программист
75,17229,Абак-Пресс,Программист
76,1106710,Марченко В.А. / Студия Гекко,Программист
77,2100214,НПЦ ИНФОТРАНС,Программист
78,4612153,Информационно-медицинский центр,Программист
79,2100214,НПЦ ИНФОТРАНС,Программист
80,86890,СМС-ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ,Программист
81,5112399,Крюков Борислав Александрович,Программист
82,2292517,Колибри,Программист
83,1245452,Cloud Linux,Программист
84,2362218,Казаков Иван,Программист
85,87322,Регистратор доменных имен РЕГ.РУ,Программист
86,652096,"ИнфоПро, группа компаний",Программист
87,1477507,АналитФАРМАЦИЯ,Программист
88,3743518,Саркисян Гарик Цолакович,Программист
89,65617,"ОЗОН, фармацевтическая компания",Программист
90,6198,CQG,Программист
91,41666,"Гамма, Группа компаний",Программист
92,1147526,Эквид,Программист
93,231369,Центр Высоких Технологий,Программист
94,46769,Mercury Development,Программист
95,3471533,ДжастМоби,Программист
96,86890,СМС-ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ,Программист
97,3471533,ДжастМоби,Программист
98,46769,Mercury Development,Программист
99,1147526,Эквид,Программист
100,968814,Квартплата 24,Программист
101,4110716,Датекс Софт,Программист
102,204511,Itransition,Программист
103,1147526,Эквид,Программист
104,6198,CQG,Программист
105,46769,Mercury Development,Программист
106,820459,"Серебро, Ювелирная компания",Программист
107,3875620,CASTLE,Программист
108,231369,Центр Высоких Технологий,Программист
109,5177124,Управляющая компания Консалтинг и право,Программист
110,2334525,ESTIMA CERAMICA,Программист
111,3202769,ДЖАСТ ВОРК,Программист
112,87322,Регистратор доменных имен РЕГ.РУ,Программист
113,208902,Аркадия,Программист
114,44272,ЭР-Телеком,Программист
115,968814,Квартплата 24,Программист
116,87322,Регистратор доменных имен РЕГ.РУ,Программист
117,570957,Simtech Development,Программист
118,570957,Simtech Development,Программист
119,1787326,Первый Мебельный,Программист
120,1787326,Первый Мебельный,Программист
121,3177,Первый Бит,Программист
122,570957,Simtech Development,Программист
123,570957,Simtech Development,Программист
124,2718829,Карнаухов Дмитрий Александрович,Программист
125,2419,R-Style Softlab (Эр-Стайл Софтлаб),Программист
126,5007682,Swipe & Like,Программист
127,None,None,Программист
128,4612153,Информационно-медицинский центр,Программист
129,2716012,РобоФинанс,Программист
130,231369,Центр Высоких Технологий,Программист
131,246739,Haulmont,Программист
132,456,Кронштадт Технологии,Программист
133,231369,Центр Высоких Технологий,Программист
134,46863,Алкогольная Региональная Компания,Программист
135,668019,"СимбирСофт,ООО",Программист
136,235806,Наше Золото,Программист
137,1755416,Appbooster,Программист
138,5007682,Swipe & Like,Программист
139,3778246,НЕОСОФТ,Программист
140,231369,Центр Высоких Технологий,Программист
141,46769,Mercury Development,Программист
142,934019,ТекФорс Инжиниринг,Программист
143,567928,TeamIdea (ООО ТИМИДЕЯ ГРУПП),Программист
144,570957,Simtech Development,Программист
145,570957,Simtech Development,Программист
146,1449079,Mechanica,Программист
147,247162,Модерн Стайл,Программист
148,246739,Haulmont,Программист
149,83632,"Спутник, г. Самара",Программист
150,46769,Mercury Development,Программист
151,1245452,Cloud Linux,Программист
152,3428635,Фитнес Фуд,Программист
153,235806,Наше Золото,Программист
154,736180,МАУ МФЦ,Программист
155,878193,"Сенсоры, Модули, Системы, Научно-внедренческая фирма",Программист
156,231369,Центр Высоких Технологий,Программист
157,2716012,РобоФинанс,Программист
158,733,ЛАНИТ,Программист
159,246739,Haulmont,Программист
160,246739,Haulmont,Программист
161,246739,Haulmont,Программист
162,1109661,ГРУППА КОМПАНИЙ SAMCOM,Программист
163,41512,ФАРМПЕРСПЕКТИВА,Программист
164,2100214,НПЦ ИНФОТРАНС,Программист
165,46769,Mercury Development,Программист
166,46769,Mercury Development,Программист
167,4235252,Optimax Dev,Программист
168,1575337,Коробочкин С.В.,Программист
169,4612153,Информационно-медицинский центр,Программист
170,665470,Открытый код,Программист
171,4958049,Автокомплект-Тольятти,Программист
172,7500,ТРАСКО,Программист
173,246739,Haulmont,Программист
174,46769,Mercury Development,Программист
175,46769,Mercury Development,Программист
176,46769,Mercury Development,Программист
177,1182061,Майсофт,Программист
178,204511,Itransition,Программист
179,665470,Открытый код,Программист
180,1237477,Энтер-Софт,Программист
181,240410,Maxima,Программист
182,184151,Самарский гипсовый комбинат,Программист
183,2977972,Транc-Система,Программист
184,65617,"ОЗОН, фармацевтическая компания",Программист
185,3778246,НЕОСОФТ,Программист
186,665470,Открытый код,Программист
187,1152604,Аврора,Программист
188,727029,Pravo.Tech,Программист
189,1222,ГК Галс,Программист
190,231369,Центр Высоких Технологий,Программист
191,1005830,Самара-Авто,Программист
192,46769,Mercury Development,Программист
193,1755416,Appbooster,Программист
194,46769,Mercury Development,Программист
195,246739,Haulmont,Программист
196,246739,Haulmont,Программист
197,2623513,Алве Консалт,Программист
198,2419,R-Style Softlab (Эр-Стайл Софтлаб),Программист
199,665470,Открытый код,Программист
200,246739,Haulmont,Программист
201,878193,"Сенсоры, Модули, Системы, Научно-внедренческая фирма",Программист
202,665470,Открытый код,Программист
203,665470,Открытый код,Программист
204,246739,Haulmont,Программист
205,665470,Открытый код,Программист
206,3428635,Фитнес Фуд,Программист
207,4235252,Optimax Dev,Программист
208,665470,Открытый код,Программист
209,1109661,ГРУППА КОМПАНИЙ SAMCOM,Программист
210,246739,Haulmont,Программист
211,246739,Haulmont,Программист
212,204511,Itransition,Программист
213,3778246,НЕОСОФТ,Программист
214,4235252,Optimax Dev,Программист
215,1375441,Okko,Программист
216,665470,Открытый код,Программист
217,733,ЛАНИТ,Программист
218,16237,ALP GROUP,Программист
219,1863440,БПО Прогресс,Программист
220,1863440,БПО Прогресс,Программист
221,4235252,Optimax Dev,Программист
222,1649213,МФК «Микро Капитал»,Программист
223,665470,Открытый код,Программист
224,1068750,КОЛЕСА ДАРОМ.РУ,Программист
225,1688324,АНВ,Программист
226,1222792,Завод Продмаш,Программист
227,665470,Открытый код,Программист
228,4082616,ТОАЗ,Программист
229,1222792,Завод Продмаш,Программист
230,824486,Магнитогорский металлургический комбинат,Программист
231,1222792,Завод Продмаш,Программист
232,2120,Азбука вкуса,Программист
233,3145972,ДЖИ БИ СИ ТИМ,Программист
234,4082616,ТОАЗ,Программист
235,3145972,ДЖИ БИ СИ ТИМ,Программист
236,2806361,УК ДСК-групп,Программист
237,207413,ТСК Волгаэнергопром,Программист
238,665470,Открытый код,Программист
239,747028,IT_Selection,Программист
240,117502,Диалог Информационные Технологии,Программист
241,43906,Элвес,Программист
242,1038532,SOKOLOV,Программист
243,747028,IT_Selection,Программист
244,2995713,СИПКРО Самарский областной институт повышения квалификации и переподготовки работников образования,Программист
245,1139714,Автомобильный портал Автоброкер,Программист
246,848358,НПП КуйбышевТелеком-Метрология,Программист
247,4156,OpenWay Group,Программист
248,848358,НПП КуйбышевТелеком-Метрология,Программист
249,1015796,ГБУЗ СО СГП 14,Программист
250,848358,НПП КуйбышевТелеком-Метрология,Программист
251,87322,Регистратор доменных имен РЕГ.РУ,Программист
252,1504670,HEADS and HANDS,Программист
253,87322,Регистратор доменных имен РЕГ.РУ,Программист
254,2729123,Группа Компаний Петро Велт Технолоджис,Программист
255,45036,Компания Выбор,Программист
256,1038532,SOKOLOV,Программист
257,3529,Сбербанк,Программист
258,733,ЛАНИТ,Программист
259,1038532,SOKOLOV,Программист
260,1038532,SOKOLOV,Программист
261,9188,Бюджетные и Финансовые Технологии,Программист
262,2915783,ИНСТИТУТ ИННОВАЦИОННОГО РАЗВИТИЯ,Программист
263,3012805,Сателлит,Программист
264,4181,Банк ВТБ (ПАО),Программист
265,43906,Элвес,Программист
266,52729,Devexperts,Программист
267,43906,Элвес,Программист
268,46769,Mercury Development,Программист
269,78638,Тинькофф,Программист
270,46769,Mercury Development,Программист
271,46769,Mercury Development,Программист
272,36486,Magenta Technology,Программист
273,2163044,Транснефть-Технологии,Программист
274,939874,Nitka Technologies,Программист
275,1038532,SOKOLOV,Программист
276,52729,Devexperts,Программист
277,36486,Magenta Technology,Программист
278,93090,Самарский Стройфарфор,Программист
279,87322,Регистратор доменных имен РЕГ.РУ,Программист
280,4381462,Кометрика,Программист
281,52729,Devexperts,Программист
282,3945,Netcracker Technology Corp.,Программист
283,3529,Сбербанк,Программист
284,3529,Сбербанк,Программист
285,1351018,ФГБОУ ВО Самарский государственный медицинский университет МЗ РФ,Программист
286,5161566,Vitamin C,Программист
287,36486,Magenta Technology,Программист
288,44534,Аптеки «ВИТА»,Программист
289,46769,Mercury Development,Программист
290,4181,Банк ВТБ (ПАО),Программист
291,44534,Аптеки «ВИТА»,Программист
292,1740,Яндекс,Программист
293,2102758,Direct Line,Программист
294,46769,Mercury Development,Программист
295,1038532,SOKOLOV,Программист
296,46769,Mercury Development,Программист
297,43906,Элвес,Программист
298,154,Diasoft,Программист
299,46769,Mercury Development,Программист
300,46769,Mercury Development,Программист
301,2102758,Direct Line,Программист
302,2163044,Транснефть-Технологии,Программист
303,1681914,Экспозит,Программист
304,2163044,Транснефть-Технологии,Программист
305,5923,Ренессанс Кредит,Программист
306,46769,Mercury Development,Программист
307,46769,Mercury Development,Программист
308,52729,Devexperts,Программист
309,3379667,Сервисная компания Пикта,Программист
310,909194,Нэти,Программист
311,154832,VDcom,Программист
312,881834,Foranj Games,Программист
313,4181,Банк ВТБ (ПАО),Программист
314,52729,Devexperts,Программист
315,5314077,СМ-Логистик,Программист
316,6769,"EPAM Systems, Inc.",Программист
317,668019,"СимбирСофт,ООО",Программист
318,668019,"СимбирСофт,ООО",Программист
319,1122462,Skyeng,Программист
320,773401,Petshopru,Программист
321,668019,"СимбирСофт,ООО",Программист
322,727029,Pravo.Tech,Программист
323,890736,Дельта системы безопасности,Программист
324,727029,Pravo.Tech,Программист
325,1375441,Okko,Программист
326,727029,Pravo.Tech,Программист
327,1375441,Okko,Программист
328,5923,Ренессанс Кредит,Программист
329,773401,Petshopru,Программист
330,114448,Playrix,Программист
331,1217313,МегаФон Ритейл,Программист
332,4855149,Hyper,Программист
333,727029,Pravo.Tech,Программист
334,3158955,УК Медгард,Программист
335,1984404,ГБУЗ СО Тольяттинская городская поликлиника № 2,Программист
336,138267,МайПлэйСити,Программист
337,2127980,ТОП СПОРТС,Программист
338,87021,WILDBERRIES,Программист
339,939874,Nitka Technologies,Программист
340,205,Mars,Программист
341,87021,WILDBERRIES,Программист
342,741106,ТехноВиза,Программист
343,41862,Контур,Программист
344,668019,"СимбирСофт,ООО",Программист
345,668019,"СимбирСофт,ООО",Программист
346,766006,АйСёртанти Самара,Программист
347,6769,"EPAM Systems, Inc.",Программист
348,733,ЛАНИТ,Программист
349,733,ЛАНИТ,Программист
350,733,ЛАНИТ,Программист
351,2639497,АйТиКвик,Программист
352,766006,АйСёртанти Самара,Программист
353,40714,"У Палыча, г. Самара",Программист
354,2767490,Аксбит,Программист
355,1083892,Crest,Программист
356,59729,Demis Group,Программист
357,2767490,Аксбит,Программист
358,740,Норникель,Программист
359,2032205,Cardsmobile (Приложение «Кошелёк»),Программист
360,766006,АйСёртанти Самара,Программист
361,1273484,Самараволгомаш,Программист
362,727029,Pravo.Tech,Программист
363,766006,АйСёртанти Самара,Программист
364,766006,АйСёртанти Самара,Программист
365,37623,Diamond Personnel R&C,Программист
366,87322,Регистратор доменных имен РЕГ.РУ,Программист
367,1937999,Тренд,Программист
368,536301,Корона Авто,Программист
369,2117946,Paysend,Программист
370,154832,VDcom,Программист
371,41862,Контур,Программист
372,87322,Регистратор доменных имен РЕГ.РУ,Программист
373,3529,Сбербанк,Программист
374,5957,Магнит Фарма,Программист
375,2597987,Upper Echelon Products LLC,Программист
376,87322,Регистратор доменных имен РЕГ.РУ,Программист
377,78638,Тинькофф,Программист
378,43906,Элвес,Программист
379,2875025,Клумба,Программист
380,43906,Элвес,Программист
381,15936,"Персонал-Exclusive, Первое рекрутинговое агентство",Программист
382,208189,AKRON HOLDING,Программист
383,208189,AKRON HOLDING,Программист
384,208189,AKRON HOLDING,Программист
385,1060266,Техносерв Консалтинг,Программист
386,60444,SAPRUN,Программист
387,59729,Demis Group,Программист
388,1734874,Металлист-Самара,Программист
389,43906,Элвес,Программист
390,3529,Сбербанк,Программист
391,36486,Magenta Technology,Программист
392,87322,Регистратор доменных имен РЕГ.РУ,Программист
393,2575,Бэнкс Софт Системс,Программист
394,2575,Бэнкс Софт Системс,Программист
395,78638,Тинькофф,Программист
396,3069197,Blogman,Программист
397,3565274,Элоконт,Программист
398,3478098,Бизнесресурс,Программист
399,1077608,Объединенные пензенские водочные заводы,Программист
400,3077756,РН-Учет,Программист
401,1060266,Техносерв Консалтинг,Программист
402,5205266,Новые Поисковые Технологии,Программист
403,119686,Фирма Нектар,Программист
404,2907896,Волга-Строй,Программист
405,204511,Itransition,Программист
406,1060266,Техносерв Консалтинг,Программист
407,46769,Mercury Development,Программист
408,2523583,CAPYBARA digital,Программист
409,2343,Спортмастер,Программист
410,5205266,Новые Поисковые Технологии,Программист
411,1450523,Эволюшн Менеджмент,Программист
412,981,Калашников,Программист
413,3945,Netcracker Technology Corp.,Программист
414,2729123,Группа Компаний Петро Велт Технолоджис,Программист
415,2613123,Кловер Групп,Программист
416,981,Калашников,Программист
417,909194,Нэти,Программист
418,642001,"Velvetech, LLC",Программист
419,2613123,Кловер Групп,Программист
420,6769,"EPAM Systems, Inc.",Программист
421,3945,Netcracker Technology Corp.,Программист
422,934019,ТекФорс Инжиниринг,Программист
423,766006,АйСёртанти Самара,Программист
424,1668887,ПРОФ-ИТ ГРУПП,Программист
425,3162510,БИА,Программист
426,766006,АйСёртанти Самара,Программист
427,3778246,НЕОСОФТ,Программист
428,75844,АСУ ПРО,Программист
429,885718,IGA Technologies,Программист
430,885718,IGA Technologies,Программист
431,15936,"Персонал-Exclusive, Первое рекрутинговое агентство",Программист
432,26624,Positive Technologies,Программист
433,766006,АйСёртанти Самара,Программист
434,3529,Сбербанк,Программист
435,2163044,Транснефть-Технологии,Программист
436,3133610,ПрограммСистемс,Программист
437,851604,Andersen,Программист
438,1688324,АНВ,Программист
439,567799,red_mad_robot,Программист
440,132654,НефтеТрансСервис,Программист
441,567799,red_mad_robot,Программист
442,2120,Азбука вкуса,Программист
443,33944,Венталл,Программист
444,1615022,ROKO Labs,Программист
445,934019,ТекФорс Инжиниринг,Программист
446,3158955,УК Медгард,Программист
447,972526,Дексима,Программист
448,1714677,kt.team,Программист
449,4235252,Optimax Dev,Программист
450,6041,"Северсталь, Москва",Программист
451,8550,Центр финансовых технологий,Программист
452,158720,Hoff,Программист
453,3443,Банк ДОМ.РФ,Программист
454,46769,Mercury Development,Программист
455,598806,Инновационные системы пожаробезопасности,Программист
456,1947314,ANCOR,Программист
457,747028,IT_Selection,Программист
458,3114311,Древо,Программист
459,36486,Magenta Technology,Программист
460,4235252,Optimax Dev,Программист
461,2733016,Самарский национальный исследовательский университет имени академика С.П.Королева,Программист
462,46769,Mercury Development,Программист
463,6769,"EPAM Systems, Inc.",Программист
464,2733016,Самарский национальный исследовательский университет имени академика С.П.Королева,Программист
465,3845543,Школа программирования Kodland,Программист
466,1753901,Лизинг-Трейд,Программист
467,64174,2ГИС,Программист
468,130490,Кувалда.ру,Программист
469,2907896,Волга-Строй,Программист
470,46769,Mercury Development,Программист
471,3177,Первый Бит,Программист
472,1222792,Завод Продмаш,Программист
473,1083892,Crest,Программист
474,3517273,Севостьянов Герман Дмитриевич,Программист
475,3131901,РСХБ-Интех,Программист
476,3127,МегаФон,Программист
477,2997673,СМАСС,Программист
478,2997673,СМАСС,Программист
479,31781,Proactivity Group,Программист
480,6591,Промсвязьбанк,Программист
481,866585,Информационные технологии,Программист
482,3433523,Регион Молоко,Программист
483,939874,Nitka Technologies,Программист
484,668019,"СимбирСофт,ООО",Программист
485,2907896,Волга-Строй,Программист
486,3529,Сбербанк,Программист
487,663991,HiQo Solutions,Программист
488,41512,ФАРМПЕРСПЕКТИВА,Программист
489,1222792,Завод Продмаш,Программист
490,2558916,Росконсалт-С,Программист
491,2623513,Алве Консалт,Программист
492,231418,Компания Мария,Программист
493,156424,GDC (ICL Services),Программист
494,2623513,Алве Консалт,Программист
495,246739,Haulmont,Программист
496,1068750,КОЛЕСА ДАРОМ.РУ,Программист
497,701926,Научно-производственное предприятие ИТЭЛМА,Программист
498,3945,Netcracker Technology Corp.,Программист
499,2127980,ТОП СПОРТС,Программист
500,3776815,КРОН,Программист
501,3776815,КРОН,Программист
502,3776815,КРОН,Программист
503,577051,Полад,Программист
504,204511,Itransition,Программист
505,3529,Сбербанк,Программист
506,3529,Сбербанк,Программист
507,733,ЛАНИТ,Программист
508,3529,Сбербанк,Программист
509,547380,Акелон,Программист
510,46769,Mercury Development,Программист
511,3856959,Keyba,Программист
512,3890345,Reelmotion games,Программист
513,1965608,ГБУЗ СО ТГКБ №1,Программист
514,3529,Сбербанк,Программист
515,46769,Mercury Development,Программист
516,46769,Mercury Development,Программист
517,1504670,HEADS and HANDS,Программист
518,668019,"СимбирСофт,ООО",Программист
519,3845543,Школа программирования Kodland,Программист
520,4237,Грасис,Программист
521,887369,Юнирайз,Программист
522,572871,OpenStart,Программист
523,47084,Средневолжская газовая компания (СВГК),Программист
524,4612153,Информационно-медицинский центр,Программист
525,2100214,НПЦ ИНФОТРАНС,Программист
526,456,Кронштадт Технологии,Программист
527,668019,"СимбирСофт,ООО",Программист
528,64174,2ГИС,Программист
529,6591,Промсвязьбанк,Программист
530,2334951,Внедрение инноваций,Программист
531,608553,КУЗНЕЦОВ,Программист
532,3077756,РН-Учет,Программист
533,3177,Первый Бит,Программист
534,187980,ДАЛИМО,Программист
535,808801,SEOTLT,Программист
536,828831,ИРТех,Программист
537,2334951,Внедрение инноваций,Программист
538,46769,Mercury Development,Программист
539,840135,КРОНЕ Инжиниринг,Программист
540,1853257,"Poulart, Дизайн агентство",Программист
541,4209602,НТЗ Волхов,Программист
542,725989,Атос АйТи Солюшенс энд Сервисез,Программист
543,5042305,"Focus21, филиал г. Москва",Программист
544,668019,"СимбирСофт,ООО",Программист
545,3945,Netcracker Technology Corp.,Программист
546,7851,"Риалвеб, Интернет-агентство",Программист
547,668019,"СимбирСофт,ООО",Программист
548,4091475,ADSPEND,Программист
549,102115,Allсorrect,Программист
550,6041,"Северсталь, Москва",Программист
551,46769,Mercury Development,Программист
552,3529,Сбербанк,Программист
553,3177,Первый Бит,Программист
554,1920579,Компания Webox,Программист
555,840135,КРОНЕ Инжиниринг,Программист
556,3291661,Волжский Завод Промышленной Арматуры,Программист
557,1504670,HEADS and HANDS,Программист
558,2633,ТРАНСКАПИТАЛБАНК,Программист
559,730158,Авиаагрегат,Программист
560,828831,ИРТех,Программист
561,3131901,РСХБ-Интех,Программист
562,1104505,Группа компаний Мать и дитя,Программист
563,36486,Magenta Technology,Программист
564,1375441,Okko,Программист
565,5182265,Альянс-М,Программист
566,2645154,РегионОптТорг,Программист
567,187980,ДАЛИМО,Программист
568,1222792,Завод Продмаш,Программист
569,3529,Сбербанк,Программист
570,2521323,Avanti WEB,Программист
571,204511,Itransition,Программист
572,747028,IT_Selection,Программист
573,204511,Itransition,Программист
574,694393,Original Works,Программист
575,1905322,S2 | CRM,Программист
576,59729,Demis Group,Программист
577,985,Кадровое агентство Юнити,Программист
578,4722815,Айтикью Груп,Программист
579,3945,Netcracker Technology Corp.,Программист
580,699008,КуйбышевАзот,Программист
581,3529,Сбербанк,Программист
582,1791235,Wowworks,Программист
583,204511,Itransition,Программист
584,44534,Аптеки «ВИТА»,Программист
585,1122462,Skyeng,Программист
586,3529,Сбербанк,Программист
587,2150097,ГБУЗ Самарский областной наркологический диспансер,Программист
588,246739,Haulmont,Программист
589,1765602,Добро,Программист
590,668019,"СимбирСофт,ООО",Программист
591,204511,Itransition,Программист
592,36486,Magenta Technology,Программист
593,204511,Itransition,Программист
594,231166,Отраслевой центр разработки и внедрения информационных систем / ОЦРВ,Программист
595,3776815,КРОН,Программист
596,204511,Itransition,Программист
597,4221643,ЭВОРКС,Программист
598,1240937,ОЛИМПАВТО,Программист
599,3852,IEK GROUP,Программист
600,3845543,Школа программирования Kodland,Программист
601,1848228,Биогранд,Программист
602,894410,РТ Лабс,Программист
603,204511,Itransition,Программист
604,3124290,Самарский завод медицинских изделий,Электрик
605,1441214,Завод электростанций РЕСУРС,Электрик
606,852152,АРГУС,Электрик
607,745322,Промстройволга-С,Электрик
608,4186382,Энерго-сервисная компания,Электрик
609,65617,"ОЗОН, фармацевтическая компания",Электрик
610,3114311,Древо,Электрик
611,4186382,Энерго-сервисная компания,Электрик
612,3338351,ПК СПЕЦМАШ,Электрик
613,2653342,ПКП Белсар Баня Свежесть,Электрик
614,207413,ТСК Волгаэнергопром,Электрик
615,2973704,Даль,Электрик
616,4215585,МобиСтаф,Электрик
617,546422,Управляющая компания Группа ВГС,Электрик
618,2640841,ВЭК Сервис,Электрик
619,4446645,ТПВ РУС,Электрик
620,4114984,АБЗ-1,Электрик
621,880305,"Эксперт, ГК",Электрик
622,4139806,Инженерная компания Вентиндустрия,Электрик
623,35909,"ВОЛГАТРАНССТРОЙ, Группа компаний",Электрик
624,4585836,ГАПОУ СО Самарский государственный колледж,Электрик
625,3133442,Спектр,Электрик
626,22370,"Автоповолжье, г. Самара",Электрик
627,3437792,ГЕММА,Электрик
628,2864976,ДИТЕК,Электрик
629,577051,Полад,Электрик
630,3307654,Вист-Сервис,Электрик
631,47084,Средневолжская газовая компания (СВГК),Электрик
632,4780759,Профико,Электрик
633,1965608,ГБУЗ СО ТГКБ №1,Электрик
634,2639664,ТЭК,Электрик
635,2296662,Строй Инжиниринг,Электрик
636,2476133,ЭКСПРЕСС,Электрик
637,3437792,ГЕММА,Электрик
638,686257,АПАЛ,Электрик
639,4709137,Автодоринжиниринг,Электрик
640,3261183,Сити сервис,Электрик
641,2846179,Корпорация АК ЭСКМ,Электрик
642,1005830,Самара-Авто,Электрик
643,1942338,Карусель,Электрик
644,975465,Волга НИПИТЭК,Электрик
645,975465,Волга НИПИТЭК,Электрик
646,975465,Волга НИПИТЭК,Электрик
647,864524,Универсал,Электрик
648,1689259,JCat.ru,Электрик
649,1689259,JCat.ru,Электрик
650,2359145,РОСТ-Н,Электрик
651,59532,ЭВРИКА-Т,Электрик
652,3565227,Облдорстрой,Электрик
653,3565227,Облдорстрой,Электрик
654,93090,Самарский Стройфарфор,Электрик
655,2100214,НПЦ ИНФОТРАНС,Электрик
656,39616,Авиакор - авиационный завод,Электрик
657,1734874,Металлист-Самара,Электрик
658,1689259,JCat.ru,Электрик
659,1089453,Самарский Завод Грузоподъемных Механизмов,Электрик
660,3437792,ГЕММА,Электрик
661,3521,Intertek (Moody International),Электрик
662,2118631,Группа компаний «Система»,Электрик
663,689473,Ворк,Электрик
664,3291,Группа Полипластик,Электрик
665,4306728,Надёжный партнёр,Менеджер
666,3379667,Сервисная компания Пикта,Менеджер
667,23040,Банк Открытие,Менеджер
668,2639799,Спутниковое ТВ МТС,Менеджер
669,2639799,Спутниковое ТВ МТС,Менеджер
670,2639799,Спутниковое ТВ МТС,Менеджер
671,2639799,Спутниковое ТВ МТС,Менеджер
672,2639799,Спутниковое ТВ МТС,Менеджер
673,2639799,Спутниковое ТВ МТС,Менеджер
674,2639799,Спутниковое ТВ МТС,Менеджер
675,2639799,Спутниковое ТВ МТС,Менеджер
676,2639799,Спутниковое ТВ МТС,Менеджер
677,2639799,Спутниковое ТВ МТС,Менеджер
678,2639799,Спутниковое ТВ МТС,Менеджер
679,2639799,Спутниковое ТВ МТС,Менеджер
680,2639799,Спутниковое ТВ МТС,Менеджер
681,2639799,Спутниковое ТВ МТС,Менеджер
682,1864388,Х.А.Н.,Менеджер
683,3509401,Пекарня TESTO,Менеджер
684,5344518,Виатим,Менеджер
685,753258,"БАЗИС, МРСК",Менеджер
686,3416676,Снегирев Владимир Владимирович,Менеджер
687,72047,Скиф-Карго,Менеджер
688,2156510,Бизнес Успех,Менеджер
689,2671,"СНС, Группа Компаний",Менеджер
690,5344422,Кошкин Андрей Владимирович,Менеджер
691,1618834,Поляна,Менеджер
692,2806790,Моно Транс-Строй,Менеджер
693,4112,"ОПУС, группа компаний",Менеджер
694,60973,КДМ,Менеджер
695,1689259,JCat.ru,Менеджер
696,1122462,Skyeng,Менеджер
697,43906,Элвес,Менеджер
698,1618834,Поляна,Менеджер
699,620650,Промышленная компания BRUMEX,Менеджер
700,89,БАНК УРАЛСИБ,Менеджер
701,29413,Деловые Линии,Менеджер
702,5240729,Долинская Ольга Викторовна,Менеджер
703,4536415,Энкод,Менеджер
704,1976850,Единый Центр,Менеджер
705,2924613,Конфен Ком Рус,Менеджер
706,774266,Медицинская компания Наука,Менеджер
707,23040,Банк Открытие,Менеджер
708,5344699,ЧОУ ДПО СНГ ТЕХНОЛОГИИ,Менеджер
709,43906,Элвес,Менеджер
710,80,Альфа-Банк,Менеджер
711,60973,КДМ,Менеджер
712,127256,Университет СИНЕРГИЯ,Менеджер
713,2240630,Федеральный институт повышения квалификации,Менеджер
714,2105935,Жаданов И. В.,Менеджер
715,49357,"МАГНИТ, Розничная сеть",Менеджер
716,41144,АСКОН,Менеджер
717,1114130,НПП СИС,Менеджер
718,24209,СберЛизинг,Менеджер
719,4409082,5 C,Менеджер
720,2523,М.Видео-Эльдорадо,Менеджер
721,3776,МТС,Менеджер
722,561383,Светсервис,Менеджер
723,835389,МЕРИДИАН,Менеджер
724,4530127,Ритейл,Менеджер
725,36486,Magenta Technology,Менеджер
726,1222792,Завод Продмаш,Менеджер
727,4954129,ЭкспрессГрупп,Менеджер
728,93090,Самарский Стройфарфор,Менеджер
729,3012596,Фаворит,Менеджер
730,48609,Раздолье Группа Компаний,Менеджер
731,119686,Фирма Нектар,Менеджер
732,93090,Самарский Стройфарфор,Менеджер
733,3838,Компания ПЭК,Менеджер
734,2726362,Агентство Правовой Защиты Новая Жизнь,Менеджер
735,127256,Университет СИНЕРГИЯ,Менеджер
736,901238,Группа компаний «АсАвто»,Менеджер
737,988387,Группа НЛМК,Менеджер
738,1602714,JOYESHOP,Менеджер
739,2623513,Алве Консалт,Менеджер
740,4268136,РТС,Менеджер
741,4409082,5 C,Менеджер
742,3379667,Сервисная компания Пикта,Менеджер
743,4253994,Дакс,Менеджер
744,569,"АВТОМИР, ГК",Менеджер
745,1740,Яндекс,Менеджер
746,1740,Яндекс,Менеджер
747,1740,Яндекс,Менеджер
748,5314077,СМ-Логистик,Менеджер
749,1753901,Лизинг-Трейд,Менеджер
750,3153540,PRIME CALL (SPP Solutions Ltd),Менеджер
751,36346,"МастерТЕКС, Холдинг",Менеджер
752,2381,Softline,Менеджер
753,1947314,ANCOR,Менеджер
754,5314665,Гарант-Регион,Менеджер
755,2623513,Алве Консалт,Менеджер
756,72047,Скиф-Карго,Менеджер
757,561383,Светсервис,Менеджер
758,46769,Mercury Development,Менеджер
759,1238295,Корпорация РосРегион Развитие,Менеджер
760,742313,Транспортные Технологии,Менеджер
761,3776,МТС,Менеджер
762,3153540,PRIME CALL (SPP Solutions Ltd),Менеджер
763,727029,Pravo.Tech,Менеджер
764,87322,Регистратор доменных имен РЕГ.РУ,Менеджер
765,1005830,Самара-Авто,Менеджер
766,3447154,ОЛ СИЗОНС ОТЕЛЬ МЕНЕДЖМЕНТ Д.У.,Менеджер
767,1689259,JCat.ru,Менеджер
768,21563,Вюрт-Русь,Менеджер
769,4318244,Меридиан,Менеджер
