,vacancy,skill
6207,42863700,Энергетика
6208,42863700,Контроль исправности оборудования
6209,42863700,Работа в команде
6210,42864282,ГОСТ
6211,42864282,СНиП
6212,42864282,AutoCAD
6213,42864282,MS Visio
6214,42864282,Разработка проектной документации
6215,42864282,ПУЭ
6216,42864282,нормативно-техническая документация
6217,42864623,C#
6218,42864623,ASP.NET
6219,42865011,Настройка сетевых подключений
6220,42865011,Администрирование сетевого оборудования
6221,42865011,Настройка ПО
6222,42865011,TCP/IP
6223,42865011,Настройка ПК
6224,42865164,Многозадачность
6225,42865164,Ведение документации
6226,42865164,MS Dos
6227,42865252,CSS
6228,42865252,Наполнение контентом
6229,42865252,Контекстная реклама
6230,42865252,Яндекс.Директ
6231,42865252,1С-Битрикс
6232,42865252,Яндекс.Метрика
6233,42865252,Adobe Illustrator
6234,42865252,CorelDRAW
6235,42865252,Создание сайтов
6236,42865252,Продвижение сайтов
6237,42865252,SEO
6238,42865252,Adobe Photoshop
6239,42865252,HTML
6240,42865252,Google AdWords
6241,42865252,CMS Wordpress
6242,42865252,Интернет-реклама
6243,42865252,HTML5
6244,42865788,Test case
6245,42865788,Тестирование
6246,42865788,Java
6247,42865788,ООП
6248,42865788,SQL
6249,42865788,Atlassian Jira
6250,42865788,Appium
6251,42865788,Selenium
6252,42865952,Подготовка отчетов
6253,42866126,SQL
6254,42866126,Oracle Pl/SQL
6255,42866126,ORACLE
6256,42866126,MS SQL Server
6257,42866126,SAP BI
6258,42866586,Проектирование инженерных систем
6259,42866586,системы вентиляции и кондиционирования
6260,42866689,AutoCAD
6261,42866689,MS Office
6262,42866689,MS Excel
6263,42866689,Взаимодействие с надзорными организациями
6264,42866689,Проектная документация
6265,42866689,Общестроительные работы
6266,42866689,Строительство
6267,42866689,Нефтегаз
6268,42866695,Английский язык
6269,42866695,JavaScript
6270,42866695,Angular
6271,42866710,AutoCAD
6272,42866710,Организаторские навыки
6273,42866710,Строительство
6274,42866710,Пользователь ПК
6275,42866710,MS Office
6276,42866710,Ведение переговоров
6277,42866710,Управление проектами
6278,42866710,ГОСТ
6279,42866710,СНиП
6280,42866710,РД
6281,42866710,Проектная документация
6282,42866710,исполнительная документация
6283,42866710,ПТО
6284,42866710,MS Excel
6285,42866928,Пользователь ПК
6286,42866928,1С: Документооборот
6287,42867253,Прием и распределение телефонных звонков
6288,42867253,Пользователь ПК
6289,42867253,Прием посетителей
6290,42867253,Прием и распределение звонков
6291,42867533,Охрана труда и техника безопасности
6292,42867533,Сварочные работы
6293,42867534,Охрана труда и техника безопасности
6294,42867534,Сварочные работы
6295,42867914,AutoCAD
6296,42867914,Пользователь ПК
6297,42867914,Compass 3D
6298,42867914,Управление проектами
6299,42867914,Ведение документации
6300,42867914,Adobe Photoshop
6301,42868958,Администрирование серверов Windows
6302,42868958,Active Directory
6303,42868958,Администрирование серверов Linux
6304,42868958,Настройка DNS
6305,42868958,DHCP
6306,42869007,Маркетинговые исследования
6307,42869007,Прогнозирование
6308,42869007,Анализ рынка
6309,42869007,SWOT анализ
6310,42869007,Маркетинговый анализ
6311,42869007,Разработка маркетинговой стратегии
6312,42869007,Стратегический маркетинг
6313,42869007,Планирование маркетинговых кампаний
6314,42869018,Spring Framework
6315,42869018,Java
6316,42869046,Информационная безопасность
6317,42869046,Проектирование ЛВС
6318,42869046,Технические средства информационной защиты
6319,42869046,Администрирование сетевого оборудования
6320,42869046,WindowsLinuxCentos 7
6321,42869046,Mikrotik
6322,42869046,Администрирование серверов
6323,42869046,VPN
6324,42869072,Техническое обслуживание
6325,42869072,Водительское удостоверение категории B
6326,42869072,Техническое обслуживание сельскохозяйственной техники
6327,42869072,Ремонтные работы
6328,42869072,Выездное обслуживание
6329,42869072,Мобильность
6330,42870597,AutoCAD
6331,42870597,Autodesk Revit
6332,42870597,Autodesk 3ds Max
6333,42870597,Tekla BIM
6334,42870597,renga
6335,42870858,Linux
6336,42870858,Настройка ПО
6337,42870858,Настройка сетевых подключений
6338,42870858,Настройка ПК
6339,42870858,Windows 7
6340,42874026,Умение работать в команде
6341,42874026,Гибкость
6342,42874027,Умение работать в команде
6343,42874027,Гибкость
6344,42874320,Написание статей
6345,42874320,Написание текстов
6346,42874320,Грамотность
6347,42874320,Редакторская деятельность
6348,42875069,Лабораторная работа
6349,42875069,Пользователь ПК
6350,42875069,Химические методы анализа
6351,42875069,Экологическая безопасность
6352,42875069,Ведение документации
6353,42875121,Работа в команде
6354,42875121,Грамотная речь
6355,42876301,AutoCAD
6356,42876301,Строительство
6357,42876301,Сметы
6358,42876301,Работа в команде
6359,42876301,Проектная документация
6360,42878269,Контроль качества
6361,42878269,Лабораторная работа
6362,42878269,Техническая документация
6363,42878269,Пользователь ПК
6364,42879603,1С программирование
6365,42879603,Обновление конфигурации 1С
6366,42879603,1С: Управление Торговлей
6367,42879603,1С: Предприятие 8
6368,42879603,1C: Бухгалтерия
6369,42879894,Коммуникабельность
6370,42879894,быстрая обучаемость
6371,42879894,активность
6372,42879894,организованность
6373,42879894,Грамотная речь
6374,42879894,Ориентация на результат
6375,42879894,Работа с большим объемом информации
6376,42879894,Работа в команде
6377,42879894,Клиентоориентированность
6378,42880396,Управление секретариатом
6379,42880396,Делопроизводство
6380,42880396,Подбор персонала
6381,42880396,Офисная техника
6382,42880396,Исполнение личных поручений руководителя
6383,42881245,PHP
6384,42881245,Laravel
6385,42881251,Управление производственным персоналом
6386,42881713,1С: Розница
6387,42881713,1С: Управление Торговлей
6388,42881713,1С программирование
6389,42881713,1С: Торговля
6390,42881713,1С: Предприятие 8
6391,42882271,Java
6392,42882271,Spring Framework
6393,42882271,Docker
6394,42882271,Kubernetes
6395,42882721,troubleshooting
6396,42882721,АС по BTS/BSC/RNC
6397,42882721,backup
6398,42882721,Ericsson
6399,42882721,Huawei
6400,42882721,SQL
6401,42882721,PL/SQL
6402,42882721,PL/pgSQL
6403,42882721,фреймворки backend/frontend
6404,42882721,Service Desk
6405,42882721,BMC
6406,42882721,Jira
6407,42882721,NE
6408,42882721,АС
6409,42882885,Техническое обслуживание
6410,42882885,3 группа по электробезопасности
6411,42882885,Монтаж оборудования
6412,42882885,Пользователь ПК
6413,42883662,JavaScript
6414,42883662,CSS3
6415,42883662,HTML5
6416,42883662,Git
6417,42883662,jQuery
6418,42883777,Компас-3D
6419,42883777,Производственный контроль
6420,42883777,Проектно-конструкторская деятельность
6421,42883777,разработка чертежей
6422,42883777,Проектирование
6423,42883777,Пользователь ПК
6424,42883830,Linux
6425,42883830,Администрирование серверов Linux
6426,42883830,Администрирование сайтов
6427,42883830,Apache HTTP Server
6428,42883830,Nginx
6429,42884351,AutoCAD
6430,42884351,Строительство
6431,42884351,MS Outlook
6432,42884351,Организаторские навыки
6433,42884351,Деловое общение
6434,42884351,Гражданское строительство
6435,42884351,Подготовка презентаций
6436,42884351,Документальное сопровождение
6437,42884351,Сметы
6438,42884351,MS PowerPoint
6439,42884351,Выбор подрядных организаций
6440,42884351,Договоры подряда
6441,42884351,Умение работать в команде
6442,42884351,Строительное делопроизводство
6443,42884351,Реконструкция
6444,42884351,Управление проектами
6445,42884351,Инженерные системы
6446,42884351,Капитальный ремонт
6447,42884923,Компас-3D
6448,42884923,Разработка проектной документации
6449,42884923,Компас
6450,42884923,Пользователь ПК
6451,42884973,Проектно-конструкторская деятельность
6452,42884973,Компас-3D
6453,42884973,Разработка технических заданий
6454,42884973,Пользователь ПК
6455,42884973,разработка чертежей
6456,42884973,ЕСКД
6457,42884973,Техническая документация
6458,42884973,Документальное сопровождение
6459,42885284,AutoCAD
6460,42885284,MS Outlook
6461,42885284,Грамотность
6462,42885284,MS Word
6463,42885284,MS Excel
6464,42885284,1С: Предприятие: Управление строительной организацией
6465,42885284,Ответственность
6466,42886733,1С: Торговля
6467,42886733,Заключение договоров
6468,42886733,1С: Торговля и склад
6469,42886733,Работа с дебиторской задолженностью
6470,42886846,Грамотность
6471,42886900,Английский язык
6472,42886900,Грамотная речь
6473,42886900,Обучение
6474,42886900,Пользователь ПК
6475,42886918,Работа в команде
6476,42886918,Ведение архива
6477,42886918,Офисная техника
6478,42886918,Документальное сопровождение
6479,42886918,Деловая этика
6480,42886918,Обеспечение жизнедеятельности офиса
6481,42886918,Документооборот
6482,42886918,Деловая коммуникация
6483,42886918,Ведение кассовой книги
6484,42886918,Кассовые документы
6485,42886918,Кассовые операции
6486,42886918,Работа с кассой
6487,42886918,Консультирование клиентов
6488,42886918,окна
6489,42887014,MS PowerPoint
6490,42887014,MS Outlook
6491,42887014,MS Access
6492,42887014,Проведение презентаций
6493,42887014,Работа с базами данных
6494,42887146,TCP/IP
6495,42887146,Проектная документация
6496,42887146,Автоматизация технологических процессов
6497,42887146,Автоматизация производства
6498,42887146,программирование ПЛК
6499,42887385,AutoCAD
6500,42887385,Пользователь ПК
6501,42887458,Настройка сетевых подключений
6502,42887458,Настройка ПК
6503,42887458,Delphi
6504,42887458,Windows 7
6505,42887458,Сборка ПК
6506,42887690,CCNA
6507,42887690,Cisco
6508,42887915,Пользователь ПК
6509,42887915,Компас-3D
6510,42887915,Закупка товаров и услуг
6511,42887915,Mathcad
6512,42887915,Творческое мышление
6513,42888062,Работа в команде
6514,42888062,Работа с оргтехникой
6515,42888062,Internet
6516,42888062,Умение работать в коллективе
6517,42888062,Телефонные переговоры
6518,42888062,Грамотная речь
6519,42888062,Пользователь ПК
6520,42888062,Ориентация на клиента
6521,42888062,Работа с клиентами
6522,42888062,Консультирование клиентов по телефону
6523,42888152,Python
6524,42888781,Копирайтинг
6525,42888781,Написание текстов
6526,42888781,Написание рекламных статей
6527,42888781,Грамотность
6528,42888781,Работа с большим объемом информации
6529,42888781,Креативность
6530,42888781,Подготовка презентаций
6531,42888781,Ведение групп в социальных сетях
6532,42888781,Высокая скорость печати
6533,42888781,SEO-копирайтинг
6534,42888781,Написание рекламных сценариев
6535,42888781,Наполнение контентом
6536,42888781,Интервьюирование
6537,42888781,Творческое мышление
6538,42888781,Деловая коммуникация
6539,42888781,Деловая переписка
6540,42888781,Управление проектами
6541,42888895,Adobe Photoshop
6542,42888895,Рерайтинг
6543,42888895,Копирайтинг
6544,42888895,Грамотность
6545,42888895,Литературное редактирование
6546,42888895,Написание текстов
6547,42888895,Редактирование
6548,42888895,Корректура текстов
6549,42888895,Работа в команде
6550,42888895,Креативность
6551,42888895,Работа с большим объемом информации
6552,42890840,MS PowerPoint
6553,42890840,Аналитические исследования
6554,42890840,Статистический анализ
6555,42890840,Бизнес-анализ
6556,42890840,MS Access
6557,42891519,Проектная документация
6558,42891519,Деловое общение
6559,42891519,Разработка проектной документации
6560,42891519,Проектирование
6561,42891519,AutoCAD
6562,42891519,MS Office
6563,42891519,Работа в команде
6564,42891519,Инженерные системы
6565,42891519,Проектирование и монтаж пожарной сигнализации
6566,42891519,Проектирование и монтаж систем пожаротушения
6567,42891519,Грамотная речь
6568,42891576,Навыки презентации
6569,42891576,Деловая коммуникация
6570,42891576,Английский язык
6571,42891576,Бизнес-анализ
6572,42891576,User experience
6573,42891576,UX
6574,42891730,AutoCAD
6575,42891730,Adobe Photoshop
6576,42891730,Деловая переписка
6577,42891730,MS Outlook
6578,42891730,Разработка проектной документации
6579,42891870,Сварочные работы
6580,42891871,Сварочные работы
6581,42891872,Сварочные работы
6582,42892439,AutoCAD
6583,42892439,Разработка проектной документации
6584,42892439,нормативно-техническая документация
6585,42892439,Проектирование
6586,42892511,Java
6587,42892511,Android
6588,42892511,Java SE
6589,42892511,Rx
6590,42892511,Realm
6591,42892511,Dagger
6592,42892511,ButterKnife
6593,42892511,Firebase
6594,42892804,Навыки презентации
6595,42892804,Деловая коммуникация
6596,42892804,Английский язык
6597,42892804,Бизнес-анализ
6598,42892804,User experience
6599,42892804,UX
6600,42893290,Английский язык
6601,42893290,Грамотная речь
6602,42893290,Грамотность
6603,42893290,Работа с людьми
6604,42893290,умение работать с компьютером
6605,42893990,Linux
6606,42893990,CRM
6607,42893990,Администрирование
6608,42893990,RouteOS
6609,42893990,Dude/Zabbix
6610,42893990,GitLab
6611,42893990,iRedMail
6612,42893990,Rocket.Chat
6613,42893990,Bash
6614,42893990,Администрирование серверов Linux
6615,42894505,Деловая этика
6616,42894505,Прием и распределение телефонных звонков
6617,42894505,Офисная техника
6618,42894605,АСУ ТП
6619,42894605,Управление проектами
6620,42894605,SCADA
6621,42894605,PLC
6622,42894605,Автоматизация
6623,42894605,Английский язык
6624,42894605,Ведение переговоров
6625,42894605,Пользователь ПК
6626,42894605,Грамотная речь
6627,42894605,Телефонные переговоры
6628,42894605,Деловое общение
6629,42894605,C/C++
6630,42894605,Assembler
6631,42895677,Python
6632,42895677,Django Framework
6633,42895677,PostgreSQL
6634,42895677,aiohttp
6635,42895677,Robot Framework
6636,42895677,Locust
6637,42895677,Linux
6638,42895677,Flask
6639,42895677,Couchebase
6640,42895887,Разработка проектной документации
6641,42895887,нормативно-техническая документация
6642,42895887,AutoCAD
6643,42895887,Проектирование
6644,42896165,Умение работать в команде
6645,42896316,Деловая переписка
6646,42897361,Oracle BI
6647,42897361,MS Access
6648,42897361,Бизнес-анализ
6649,42897361,SAP
6650,42897361,Анализ данных
6651,42897364,PostgreSQL
6652,42897364,Python
6653,42897364,MongoDB
6654,42897364,Git
6655,42897364,Java
6656,42897472,Git
6657,42897472,MongoDB
6658,42897472,PostgreSQL
6659,42897472,Java
6660,42897472,Agile Project Management
6661,42899029,AutoCAD
6662,42899029,Компас-3D
6663,42899029,Проектная документация
6664,42899029,САПР
6665,42899029,Компас
6666,42899047,AutoCAD
6667,42899047,Деловая переписка
6668,42899047,Деловое общение
6669,42899047,Проектная документация
6670,42899047,Работа на выставках
6671,42899534,Работа в команде
6672,42899534,Навыки межличностного общения
6673,42899534,Детская психология
6674,42899534,Умение работать в команде
6675,42904430,Деловое общение
6676,42904430,Работа в команде
6677,42904430,Работа с людьми
6678,42904430,Грамотная речь
6679,42904430,Работа с базами данных
6680,42904430,Skype
6681,42904430,Умение работать в коллективе
6682,42905181,Обеспечение жизнедеятельности офиса
6683,42905181,Закупка товаров и услуг
6684,42905181,Управление секретариатом
6685,42905181,Прием и распределение телефонных звонков
6686,42905181,Входящая корреспонденция
6687,42905294,Управление производством
6688,42905294,Материальная ответственность
6689,42905367,Чтение электросхем
6690,42905367,Автоматизация технологических процессов
6691,42905367,Электротехнические работы
6692,42905548,Python
6693,42905548,Git
6694,42905548,Английский язык
6695,42905548,C++
6696,42905548,ООП
6697,42905759,Работа в команде
6698,42905759,Пользователь ПК
6699,42905759,Обучаемость
6700,42905759,Коммуникабельность
6701,42905759,Ответственность
6702,42905759,Настройка ПК
6703,42905759,Выездное обслуживание
6704,42906301,Внутренний аудит
6705,42906301,Контроль качества
6706,42906301,Аудит
6707,42906301,Аналитические исследования
6708,42906301,Управление качеством
6709,42907230,Пользователь ПК
6710,42907230,Проведение переговоров
6711,42907230,Навыки работы с первичной документацией
6712,42907230,Навыки телефонных продаж
6713,42907230,Гибкость
6714,42907230,Испытания материалов
6715,42907230,Проведение испытаний
6716,42907230,Проведение экспериментов
6717,42909940,Умение работать в команде
6718,42910475,Организаторские навыки
6719,42910475,MS PowerPoint
6720,42910475,Лабораторная работа
6721,42910475,Контроль качества
6722,42910475,Разработка технических заданий
6723,42911485,Test case
6724,42911485,Тестирование
6725,42911485,Java
6726,42911485,ООП
6727,42911485,SQL
6728,42911485,Atlassian Jira
6729,42911485,Appium
6730,42911485,Selenium
6731,42912102,MS SQL
6732,42912102,SQL
6733,42912102,MS Visual Studio
6734,42912102,1С программирование
6735,42912172,Грамотная речь
6736,42912172,Сварочные работы
6737,42914593,1С: Документооборот
6738,42914593,Документооборот
6739,42914593,пто
6740,42914728,Организационные навыки
6741,42914728,Умение планировать
6742,42914728,Умение принимать решения
6743,42914728,Способность обучать других
6744,42914728,Творческое мышление
6745,42914884,AutoCAD
6746,42914884,Гражданское строительство
6747,42914884,Деловая коммуникация
6748,42914884,Строительство
6749,42914884,Пользователь ПК
6750,42914884,Деловая переписка
6751,42914884,Деловое общение
6752,42914884,Контроль качества
6753,42914884,Строительное делопроизводство
6754,42914951,Spring Framework
6755,42914951,Java
6756,42915889,Грамотная речь
6757,42915889,Прием и распределение телефонных звонков
6758,42915889,Пользователь ПК
6759,42915889,Консультирование
6760,42915889,Телефонные переговоры
6761,42915889,Деловая переписка
6762,42915889,Работа с жалобами клиентов
6763,42915889,Поиск информации в интернет
6764,42915889,Управление командой
6765,42916394,Копирайтинг
6766,42916394,Написание статей
6767,42916394,Грамотность
6768,42916394,Работа с юридическими лицами
6769,42916394,Google Docs
6770,42916394,арендный бизнес
6771,42916575,MySQL
6772,42916575,ООП
6773,42916575,PHP7
6774,42917795,Adobe Photoshop
6775,42917795,Написание статей
6776,42917795,Написание пресс-релизов
6777,42917795,Adobe Illustrator
6778,42917795,Написание рекламных статей
6779,42918105,SQL
6780,42918209,ЭТЛ
6781,42918209,электроборудование
6782,42918209,4 группа по электробезопасности
6783,42918209,РЗиА
6784,42918467,Охрана труда и техника безопасности
6785,42918467,Пожарная безопасность
6786,42918467,Организация рабочих мест
6787,42918467,Управление документооборотом
6788,42918467,оформление документации
6789,42919405,Компас-3D
6790,42919405,AutoCAD
6791,42919405,SolidWorks
6792,42919405,Adobe Acrobat
6793,42919405,Compass 3D
6794,42919426,Node.js
6795,42919426,Английский язык
6796,42920380,SolidWorks
6797,42921151,Производственное планирование
6798,42921151,Планирование
6799,42921151,Оптимизация логистических процессов
6800,42921151,Аналитические исследования
6801,42921151,Аналитика
6802,42921151,Управление процессами
6803,42921151,Оперативное планирование
6804,42921151,Аналитическое мышление
6805,42921151,Анализ данных
6806,42921151,Сбор и анализ информации
6807,42921151,Умение расставлять приоритеты
6808,42921363,Oracle Pl/SQL
6809,42921363,SQL
6810,42921363,Oracle 11G
6811,42921363,Oracle 10G
6812,42922516,Spring Framework
6813,42922516,Java
6814,42922516,SQL
6815,42922516,Ответственность
6816,42922516,Целеустремленность
6817,42922516,Коммуникабельность
6818,42922516,HTML
6819,42922516,JavaScript
6820,42922794,AutoCAD
6821,42922794,Разработка проектной документации
6822,42923557,Пользователь ПК
6823,42923557,Работа с базами данных
6824,42923557,Знание КИПиА
6825,42923557,Сертификация продукции
6826,42923557,1С: Производство
6827,42923557,Деловая переписка
6828,42923877,AutoCAD
6829,42923877,Разработка проектной документации
6830,42923877,Компас-3D
6831,42923877,Проектно-конструкторская деятельность
6832,42923877,разработка чертежей
6833,42923957,Компас-3D
6834,42923957,AutoCAD
6835,42923957,Компас
6836,42924138,Java
6837,42924138,Spring Framework
6838,42924138,JUnit
6839,42924138,Spring JDBC
6840,42924138,TestNG
6841,42924273,AutoCAD
6842,42924273,Инженерные системы
6843,42924273,SolidWorks
6844,42924273,Английский язык
6845,42924273,3D Моделирование
6846,42924390,AutoCAD
6847,42924390,MS PowerPoint
6848,42924390,Ведение переписки
6849,42924614,Администрирование серверов Windows
6850,42924614,Hyper-V
6851,42924614,Active Directory
6852,42924614,Администрирование серверов Linux
6853,42924614,Windows Server 2003
6854,42924614,Helpdesk
6855,42925357,Разработка проектной документации
6856,42925357,AutoCAD
6857,42925357,MS Outlook
6858,42925357,Пользователь ПК
6859,42925357,разработка чертежей
6860,42925357,СНиП
6861,42925368,Чтение чертежей
6862,42925368,Документальное сопровождение
6863,42925368,знание основ радиотехники и электроники
6864,42925368,Технический контроль производства
6865,42925368,Схемотехника электронного оборудования
6866,42925457,Разработка проектной документации
6867,42925457,AutoCAD
6868,42925457,MS Outlook
6869,42925457,Пользователь ПК
6870,42925457,разработка чертежей
6871,42925457,СНиП
6872,42925706,TCP/IP
6873,42925706,Windows 7
6874,42925706,Windows Xp
6875,42925706,Настройка ПО
6876,42925706,Антивирусная защита сети
6877,42925870,AutoCAD
6878,42925870,MS Word
6879,42925870,Аналитические способности
6880,42925870,MS Excel
6881,42926058,MS Word
6882,42926058,AutoCAD
6883,42926250,AutoCAD
6884,42926250,Пользователь ПК
6885,42926250,Первичные документы
6886,42926250,Документальное сопровождение
6887,42926250,Estimate
6888,42926381,SQL
6889,42926381,Разработка технических заданий
6890,42926497,AutoCAD
6891,42926497,Compass 3D
6892,42926497,ЕСКД
6893,42926497,Разработка инструкций
6894,42926497,Техническая документация
6895,42926497,Разработка проектной документации
6896,42926594,Грамотная речь
6897,42926594,Работа в команде
6898,42926594,Клиентоориентированность
6899,42926730,Технический контроль производства
6900,42926730,Управление производством
6901,42926730,Техническое обслуживание
6902,42926730,Экологическая безопасность
6903,42926730,Производственный контроль
6904,42926817,Управление производством
6905,42926817,Расчет затрат
6906,42926817,Производственный контроль
6907,42927317,PostgreSQL
6908,42927317,SQL
6909,42927317,Unix
6910,42927317,Базы данных
6911,42927317,Golang
6912,42927317,NoSQL
6913,42927317,RabbitMQ
6914,42927317,Kafka
6915,42927882,highload
6916,42927882,Автоматизация
6917,42927882,Python
6918,42927882,Нагрузочное тестирование
6919,42927882,loadrunner
6920,42927882,apache benchmark
6921,42927882,jmeter
6922,42927882,performance
6923,42927882,stresstesting
6924,42927913,Пользователь ПК
6925,42927913,Мобильность
6926,42929560,Контроль исправности оборудования
6927,42929560,Техническое обслуживание
6928,42929560,Ремонтные работы
6929,42929560,Выездное обслуживание
6930,42929560,ремонт оборудования
6931,42929560,КИПиА
6932,42929560,АСУ ТП
6933,42929837,Прием и распределение телефонных звонков
6934,42929837,Деловая переписка
6935,42929837,Офисная техника
6936,42929837,Грамотность
6937,42929837,Работа с оргтехникой
6938,42929837,Прием посетителей
6939,42929837,исполнение поручений руководителя
6940,42929837,Входящая корреспонденция
6941,42929837,Поддержка работы офиса
6942,42929837,Управление документооборотом
6943,42929837,Прием и распределение звонков
6944,42930019,Консультирование клиентов
6945,42930019,Пользователь ПК
6946,42930019,Консультирование
6947,42930019,Навыки продаж
6948,42930019,Грамотная речь
6949,42930019,Навыки межличностного общения
6950,42930019,Ориентация на клиента
6951,42930019,Составление отчетности
6952,42930019,Документальное сопровождение
6953,42930019,Ведение документации
6954,42930019,Оценка потребностей клиентов
6955,42930019,Работа с жалобами клиентов
6956,42930019,Опыт продаж
6957,42930019,Работа с людьми
6958,42930019,Консультативные продажи
6959,42930019,Обучение и развитие
6960,42930746,Python
6961,42930746,Git
6962,42930746,Linux
6963,42930746,PHP
6964,42930746,SQL
6965,42931086,Selenium IDE
6966,42931086,Cypress
6967,42931086,Scrum
6968,42931086,Intellij IDEA
6969,42931086,Git
6970,42931242,Linux
6971,42931242,Git
6972,42931242,Shell Scripting
6973,42931242,Mac Os
6974,42931242,Teambuilding
6975,42931252,JavaScript
6976,42931252,CSS3
6977,42931252,HTML5
6978,42931252,Кроссбраузерная верстка
6979,42931252,Typescript
6980,42931336,Орнитология
6981,42931336,Зоология
6982,42931336,Пользователь ПК
6983,42931380,Первичная документация
6984,42931380,1С: Предприятие 8
6985,42931380,Архивирование
6986,42931380,Первичная бухгалтерская документация
6987,42931380,Пользователь ПК
6988,42931533,Java
6989,42931533,Spring Framework
6990,42931533,Java SE
6991,42931533,SQL
6992,42931533,Scrum
6993,42931564,Linux
6994,42931564,Git
6995,42931564,Shell Scripting
6996,42931564,Mac Os
6997,42931564,C/C++
6998,42932789,SQL
6999,42932789,.NET Framework
7000,42932789,C#
7001,42932789,Git
7002,42932789,HTML
7003,42932789,TFS
7004,42933293,Клиентоориентированность
7005,42933293,Работа с оргтехникой
7006,42933293,Прием и распределение телефонных звонков
7007,42933293,Документооборот
7008,42933293,MS Outlook
7009,42933864,Вахта
7010,42933864,Сварщик
7011,42933865,Вахта
7012,42933865,Сварщик
7013,42933866,Вахта
7014,42933866,Сварщик
7015,42934043,SolidWorks
7016,42934043,CorelDRAW
7017,42934043,Проектирование
7018,42934303,Общая психология
7019,42934303,Творческое мышление
7020,42934303,Детская психология
7021,42934303,педагогика
7022,42934303,организованность
7023,42934303,Умение работать в коллективе
7024,42935352,Обучение
7025,42935352,Преподаватель
7026,42935352,Пользователь ПК
7027,42935352,Обучение и развитие
7028,42935352,Групповое обучение
7029,42935352,Математика
7030,42935352,Репетитор
7031,42935352,Учитель
7032,42935352,ЕГЭ
7033,42935653,Английский язык
7034,42935653,PHP
7035,42935653,MySQL
7036,42935653,SQL
7037,42935653,GitHub
7038,42935653,API
7039,42935653,REST
7040,42937080,Компас-3D
7041,42937080,Пользователь ПК
7042,42937080,MSA
7043,42937080,контрольная оснастка
7044,42937080,универсальные средства измерения
7045,42937080,карты контроля
7046,42937177,Android SDK
7047,42937177,Eclipse
7048,42937177,Android
7049,42938509,Сварочные работы
7050,42938975,Подбор персонала
7051,42938975,Организаторские навыки
7052,42938975,Работа в команде
7053,42938975,Творческое мышление
7054,42942483,Сварочные работы
7055,42942483,Мерчендайзинг
7056,42942483,Работа с документами
7057,42942483,Turbo Pascal
7058,42942745,AutoCAD
7059,42942745,Компас-3D
7060,42942745,Административное управление
7061,42942745,Разработка технических заданий
7062,42942929,Умение работать в команде
7063,42942929,Сварочные работы
7064,42942929,Пользователь ПК
7065,42942929,Умение работать в коллективе
7066,42942945,Пользователь ПК
7067,42942945,Проектная документация
7068,42942945,Материальная ответственность
7069,42942945,Точность и внимательность к деталям
7070,42943254,Работа с большим объемом информации
7071,42943254,Сварочные работы
7072,42943254,Мерчендайзинг
7073,42943254,Работа с документами
7074,42944187,Договоры аренды
7075,42944187,Согласование договоров
7076,42944187,Заключение договоров
7077,42944187,Проектная документация
7078,42944242,Обеспечение жизнедеятельности офиса
7079,42944242,Организация мероприятий
7080,42944242,Закупка оргтехники и оборудования
7081,42944242,Adobe Photoshop
7082,42944242,Административно-хозяйственная деятельность
7083,42944242,Организаторские навыки
7084,42944756,Python
7085,42944756,Английский язык
7086,42944756,Обучение и развитие
7087,42944756,MATLAB
7088,42944756,MS Access
7089,42945081,Компас-3D
7090,42945081,Управление качеством
7091,42945081,Контроль качества
7092,42945081,Анализ рисков
7093,42945081,Управление производством
7094,42945081,Работа в команде
7095,42945081,СМК
7096,42945081,Бережливое производство
7097,42945081,5S
7098,42945501,Химические методы анализа
7099,42945501,Лабораторная работа
7100,42945854,Постановка задач разработчикам
7101,42945854,Работа в команде
7102,42945854,Системный анализ
7103,42945854,Аналитическое мышление
7104,42945854,API
7105,42946101,AutoCAD
7106,42946101,Деловая переписка
7107,42946101,Деловая коммуникация
7108,42946101,Гражданский кодекс РФ
7109,42946276,MS SQL
7110,42946276,Аналитические исследования
7111,42946276,Экономический анализ
7112,42946276,SQL
7113,42946276,Анализ бизнес показателей
7114,42946276,Маркетинговый анализ
7115,42946276,Анализ данных
7116,42946276,Аналитическое мышление
7117,42946276,Работа с большим объемом информации
7118,42946276,MS Excel
7119,42946371,AutoCAD
7120,42946371,Пользователь ПК
7121,42946371,Умение работать в команде
7122,42946371,Должностные инструкции
7123,42946417,CorelDRAW
7124,42946417,Проектная документация
7125,42946490,Разработка проектной документации
7126,42946490,Проектная документация
7127,42946490,Ведение документации
7128,42946691,MS Visio
7129,42946691,SQL
7130,42946691,Разработка технических заданий
7131,42946691,MS SQL
7132,42946691,MS PowerPoint
7133,42946710,MS Visio
7134,42946710,SQL
7135,42946710,Разработка технических заданий
7136,42946710,MS SQL
7137,42946710,MS PowerPoint
7138,42947056,Химические методы анализа
7139,42947056,Лабораторная работа
7140,42948113,исходящая корреспонденция
7141,42948113,Прием и распределение звонков
7142,42948113,Входящая корреспонденция
7143,42948113,Делопроизводство
7144,42948701,любовь к детям
7145,42948701,оптимизм
7146,42948701,уважение
7147,42948701,жизнерадостность
7148,42948701,Деликатность
7149,42948701,энергичность
7150,42949323,AutoCAD
7151,42949323,Деловая переписка
7152,42949323,Строительство
7153,42949323,Проектная документация
7154,42949323,Ведение переписки
